qName	sName	peri	alilen	numMM	nnGP	qSS	qSE	sSS	sSE	Evalue	bitScore	qlen	coveragePercent
gnl|ECaadb|2192|NP_416900.1	gnl|RZaadb|1538	33.52	179	110	2	12	190	5	174	2e-20	86.7	294	60.8843537414966
gnl|ECaadb|2194|NP_416902.1	gnl|RZaadb|3452	48.05	231	117	1	24	254	15	242	5e-67	207	277	83.3935018050542
gnl|ECaadb|2196|NP_416904.1	gnl|RZaadb|4895	29.33	225	149	3	5	223	3	223	3e-23	94.7	308	71.1038961038961
gnl|ECaadb|2197|NP_416905.1	gnl|RZaadb|5086	54.06	320	146	1	8	326	7	326	1e-106	312	332	96.0843373493976
gnl|ECaadb|2198|NP_416906.1	gnl|RZaadb|2293	46.41	711	332	11	1	669	13	716	0	574	671	99.7019374068554
gnl|ECaadb|2200|NP_416908.1	gnl|RZaadb|5146	25	172	117	4	57	227	51	211	1e-04	39.7	253	67.5889328063241
gnl|ECaadb|2201|NP_416909.1	gnl|RZaadb|3376	55.17	319	128	5	3	315	9	318	6e-89	266	323	96.9040247678019
gnl|ECaadb|2202|NP_416910.1	gnl|RZaadb|11	32.69	52	35	0	2	53	4	55	1e-05	37.7	85	61.1764705882353
gnl|ECaadb|2203|NP_416911.1	gnl|RZaadb|191	33.2	482	314	4	98	574	275	753	7e-84	275	575	82.9565217391304
gnl|ECaadb|2205|NP_416913.1	gnl|RZaadb|377	32.95	264	164	4	18	277	9	263	1e-31	116	283	91.8727915194346
gnl|ECaadb|2208|NP_416916.1	gnl|RZaadb|3376	40.46	304	168	5	2	292	12	315	8e-47	157	303	96.039603960396
gnl|ECaadb|2209|NP_416917.1	gnl|RZaadb|1651	56.18	283	124	0	1	283	1	283	2e-107	316	365	77.5342465753425
gnl|ECaadb|2210|NP_416919.1	gnl|RZaadb|4617	47.21	269	141	1	9	277	16	283	3e-70	216	277	97.1119133574007
gnl|ECaadb|2211|NP_416920.1	gnl|RZaadb|1652	48.69	306	154	3	28	332	33	336	4e-92	276	338	90.2366863905325
gnl|ECaadb|2212|NP_416921.4	gnl|RZaadb|5154	38.58	254	152	3	3	255	4	254	7e-47	154	263	96.1977186311787
gnl|ECaadb|2213|NP_416922.1	gnl|RZaadb|4681	27.34	256	160	8	12	258	12	250	9e-18	79	285	86.6666666666667
gnl|ECaadb|2216|NP_416925.2	gnl|RZaadb|5482	23.89	406	237	16	30	394	12	386	2e-22	96.3	434	84.1013824884793
gnl|ECaadb|2220|NP_416929.4	gnl|RZaadb|2292	29.71	138	85	5	3	129	21	157	8e-09	49.3	141	90.0709219858156
gnl|ECaadb|2221|NP_416930.1	gnl|RZaadb|5428	37.86	243	147	4	35	275	175	415	1e-34	127	289	83.3910034602076
gnl|ECaadb|2222|NP_416931.1	gnl|RZaadb|2385	43.16	285	127	8	15	274	28	302	5e-65	204	299	86.9565217391304
gnl|ECaadb|2223|NP_416932.1	gnl|RZaadb|5201	36.54	104	65	1	240	343	221	323	1e-17	80.5	350	29.7142857142857
gnl|ECaadb|2228|NP_416937.2	gnl|RZaadb|1733	24.07	241	153	8	106	321	67	302	4e-04	39.7	402	53.7313432835821
gnl|ECaadb|2239|NP_416948.4	gnl|RZaadb|2315	30.48	374	253	4	23	391	8	379	2e-46	160	395	93.4177215189873
gnl|ECaadb|2241|NP_416950.1	gnl|RZaadb|2448	26.73	303	195	10	127	409	139	434	1e-09	57.4	467	60.5995717344754
gnl|ECaadb|2244|NP_416953.1	gnl|RZaadb|2001	31.09	312	205	6	16	321	457	764	9e-35	132	338	90.5325443786982
gnl|ECaadb|2249|NP_416958.1	gnl|RZaadb|2001	59.6	755	301	4	5	758	18	769	0	841	759	99.3412384716733
gnl|ECaadb|2250|NP_416959.1	gnl|RZaadb|103	56.51	315	136	1	2	316	3	316	2e-124	357	316	99.6835443037975
gnl|ECaadb|2251|NP_416960.1	gnl|RZaadb|5046	48.77	648	317	10	6	650	10	645	0	585	667	96.7016491754123
gnl|ECaadb|2253|NP_416962.1	gnl|RZaadb|1201	47.25	182	93	2	4	183	7	187	3e-53	166	191	94.2408376963351
gnl|ECaadb|2254|NP_416963.1	gnl|RZaadb|515	38.41	466	249	16	208	651	27	476	1e-78	256	659	67.3748103186646
gnl|ECaadb|2255|NP_416964.1	gnl|RZaadb|6069	28.08	203	141	3	360	558	249	450	8e-06	45.8	566	35.1590106007067
gnl|ECaadb|2256|NP_416965.1	gnl|RZaadb|4998	54.4	1035	468	2	1	1035	1	1031	0	1065	1037	99.8071359691418
gnl|ECaadb|2257|NP_416966.1	gnl|RZaadb|3403	46.49	114	59	2	2	115	3	114	1e-30	103	118	96.6101694915254
gnl|ECaadb|2258|NP_416967.1	gnl|RZaadb|5537	40.05	392	211	7	4	375	6	393	1e-89	273	375	99.2
gnl|ECaadb|2261|NP_416970.1	gnl|RZaadb|1405	47.39	306	142	2	1	287	1	306	5e-96	283	287	100
gnl|ECaadb|2262|NP_416971.1	gnl|RZaadb|449	47.06	238	122	2	1	234	1	238	1e-72	219	237	98.7341772151899
gnl|ECaadb|2264|NP_416973.1	gnl|RZaadb|2826	43.88	294	162	3	1	292	1	293	5e-79	239	292	100
gnl|ECaadb|2266|NP_416975.1	gnl|RZaadb|5335	36	150	96	0	7	156	7	156	3e-33	112	156	96.1538461538462
gnl|ECaadb|2268|NP_416977.1	gnl|RZaadb|2582	27.79	349	212	8	133	473	134	450	2e-22	98.2	672	50.7440476190476
gnl|ECaadb|2269|NP_416978.4	gnl|RZaadb|2588	26.64	214	128	8	29	220	29	235	4e-05	42	315	60.9523809523809
gnl|ECaadb|2270|NP_416979.1	gnl|RZaadb|2889	36.57	309	166	6	109	401	108	402	1e-35	138	479	61.1691022964509
gnl|ECaadb|2272|NP_416981.1	gnl|RZaadb|2889	30.56	337	213	6	72	406	79	396	7e-21	94	526	63.6882129277567
gnl|ECaadb|2273|NP_416982.1	gnl|RZaadb|1473	26.41	390	242	4	178	523	16	404	2e-35	135	555	62.3423423423423
gnl|ECaadb|2274|NP_416983.1	gnl|RZaadb|612	34.65	127	73	3	14	130	32	158	8e-10	52.8	181	64.6408839779006
gnl|ECaadb|2275|NP_416984.1	gnl|RZaadb|667	41.46	123	66	3	43	164	70	187	3e-27	101	252	48.4126984126984
gnl|ECaadb|2277|NP_416986.4	gnl|RZaadb|970	52.08	240	114	1	344	583	204	442	3e-69	233	670	35.8208955223881
gnl|ECaadb|2279|NP_416988.1	gnl|RZaadb|5450	27.31	271	166	6	58	310	54	311	5e-11	60.8	353	71.671388101983
gnl|ECaadb|2280|NP_416989.1	gnl|RZaadb|4333	28.27	191	120	5	94	276	122	303	2e-14	72.4	487	37.5770020533881
gnl|ECaadb|2281|NP_416990.1	gnl|RZaadb|2103	39.13	115	69	1	4	118	2	115	9e-25	89.4	119	96.6386554621849
gnl|ECaadb|2284|NP_416993.2	gnl|RZaadb|362	52.71	203	96	0	6	208	7	209	4e-74	220	208	97.5961538461538
gnl|ECaadb|2285|NP_416994.1	gnl|RZaadb|2767	56.31	309	131	3	2	306	4	312	5e-119	345	345	88.4057971014493
gnl|ECaadb|2286|NP_416995.1	gnl|RZaadb|2768	45.64	195	106	0	2	196	7	201	2e-57	178	212	91.9811320754717
gnl|ECaadb|2287|NP_416996.1	gnl|RZaadb|291	34.85	683	401	15	7	671	32	688	9e-115	359	688	96.6569767441861
gnl|ECaadb|2288|NP_416997.1	gnl|RZaadb|3130	26.48	321	206	10	10	305	182	497	4e-19	87.4	513	57.6998050682261
gnl|ECaadb|2289|NP_416998.1	gnl|RZaadb|3302	25.95	447	276	15	320	733	75	499	4e-29	119	747	55.421686746988
gnl|ECaadb|2293|NP_417002.1	gnl|RZaadb|3394	54.86	525	232	1	1	525	1	520	0	605	525	100
gnl|ECaadb|2294|NP_417003.1	gnl|RZaadb|1126	56.58	479	206	2	7	484	12	489	2e-157	454	488	97.9508196721311
gnl|ECaadb|2295|NP_417004.1	gnl|RZaadb|3411	45.59	272	137	4	1	262	4	274	1e-72	235	456	57.4561403508772
gnl|ECaadb|2297|NP_417006.2	gnl|RZaadb|1425	39.59	485	257	5	4	469	4	471	2e-102	312	490	95.1020408163265
gnl|ECaadb|2300|NP_417009.1	gnl|RZaadb|5510	27.17	460	257	16	9	407	17	459	5e-28	113	424	94.1037735849057
gnl|ECaadb|2301|NP_417010.1	gnl|RZaadb|4340	32.92	401	207	14	6	352	9	401	8e-42	149	372	93.2795698924731
gnl|ECaadb|2303|NP_417012.1	gnl|RZaadb|1555	44.7	396	192	9	8	381	12	402	4e-97	293	384	97.3958333333333
gnl|ECaadb|2304|NP_417013.1	gnl|RZaadb|660	52.52	139	66	0	1	139	1	139	1e-49	153	143	97.2027972027972
gnl|ECaadb|2305|NP_417014.1	gnl|RZaadb|4492	41.35	520	296	5	45	559	46	561	6e-121	376	770	66.8831168831169
gnl|ECaadb|2306|NP_417015.1	gnl|RZaadb|4493	30.19	1540	953	50	159	1651	355	1819	4e-151	506	1653	90.3206291591047
gnl|ECaadb|2307|NP_417016.4	gnl|RZaadb|1707	39.64	275	165	1	3	277	6	279	1e-65	204	281	97.864768683274
gnl|ECaadb|2309|NP_417018.4	gnl|RZaadb|2787	36.81	345	204	7	87	427	158	492	2e-48	170	427	79.8594847775176
gnl|ECaadb|2311|NP_417020.1	gnl|RZaadb|997	38.1	105	58	4	1	101	1	102	8e-16	65.1	111	90.990990990991
gnl|ECaadb|2312|NP_417021.1	gnl|RZaadb|228	44	575	303	7	23	580	6	578	3e-139	417	616	90.5844155844156
gnl|ECaadb|2314|NP_417023.1	gnl|RZaadb|1301	39.62	106	63	1	3	107	6	111	9e-23	83.2	107	98.1308411214953
gnl|ECaadb|2316|NP_417026.1	gnl|RZaadb|2962	37.65	85	53	0	3	87	2	86	6e-14	62.8	162	52.4691358024691
gnl|ECaadb|2317|NP_417027.1	gnl|RZaadb|1980	34.57	243	139	8	7	238	17	250	3e-31	114	246	94.3089430894309
gnl|ECaadb|2318|NP_417028.1	gnl|RZaadb|1495	44.62	251	139	0	4	254	6	256	2e-66	205	267	94.0074906367041
gnl|ECaadb|2319|NP_417029.4	gnl|RZaadb|5871	27.59	261	169	9	11	263	5	253	2e-18	80.5	284	89.0845070422535
gnl|ECaadb|2321|NP_417031.1	gnl|RZaadb|1999	27.97	379	261	6	10	378	21	397	4e-36	133	379	97.3614775725594
gnl|ECaadb|2322|NP_417032.1	gnl|RZaadb|5137	26.69	296	201	8	3	288	5	294	3e-18	80.9	296	96.6216216216216
gnl|ECaadb|2323|NP_417033.1	gnl|RZaadb|5500	32.51	243	146	7	24	259	24	255	7e-28	112	453	52.0971302428256
gnl|ECaadb|2325|NP_417035.1	gnl|RZaadb|4716	34.31	102	64	3	2	101	4	104	2e-13	58.5	106	94.3396226415094
gnl|ECaadb|2326|NP_417036.1	gnl|RZaadb|173	30.27	185	122	4	3	185	2	181	7e-18	78.2	270	67.7777777777778
gnl|ECaadb|2327|NP_417037.1	gnl|RZaadb|2829	37.66	401	242	7	6	400	5	403	3e-57	190	400	98.75
gnl|ECaadb|2328|NP_417038.4	gnl|RZaadb|3110	29.91	117	74	2	32	140	22	138	8e-08	45.8	140	77.8571428571429
gnl|ECaadb|2329|NP_417039.1	gnl|RZaadb|5155	38.41	289	165	6	5	290	11	289	1e-59	189	290	98.6206896551724
gnl|ECaadb|2330|NP_417040.2	gnl|RZaadb|2345	29.83	362	225	11	1	351	1	344	4e-27	107	353	99.4334277620397
gnl|ECaadb|2331|NP_417041.1	gnl|RZaadb|5156	33.46	266	170	3	15	278	3	263	1e-29	112	332	79.5180722891566
gnl|ECaadb|2332|NP_417042.1	gnl|RZaadb|5157	41.49	482	271	8	17	494	10	484	2e-113	342	503	95.0298210735587
gnl|ECaadb|2332|NP_417042.1	gnl|RZaadb|5157	24.11	224	162	4	29	246	271	492	7e-11	61.6	503	43.3399602385686
gnl|ECaadb|2333|NP_417043.1	gnl|RZaadb|769	25.35	288	194	10	43	327	40	309	6e-13	65.9	327	87.1559633027523
gnl|ECaadb|2335|NP_417045.4	gnl|RZaadb|4684	22.94	340	242	7	6	338	8	334	8e-22	93.6	397	83.8790931989925
gnl|ECaadb|2336|NP_417046.1	gnl|RZaadb|1204	59.57	418	159	4	7	416	13	428	1e-168	477	417	98.3213429256595
gnl|ECaadb|2337|NP_417047.1	gnl|RZaadb|4072	28.51	235	142	7	167	390	39	258	4e-16	76.6	396	56.5656565656566
gnl|ECaadb|2338|NP_417048.1	gnl|RZaadb|2	72.64	106	29	0	1	106	1	106	2e-47	145	112	94.6428571428571
gnl|ECaadb|2339|NP_417049.1	gnl|RZaadb|2355	40.29	407	212	4	53	442	52	444	8e-93	285	444	87.8378378378378
gnl|ECaadb|2341|NP_417051.2	gnl|RZaadb|2861	28.7	223	156	3	250	469	544	766	2e-21	95.1	475	46.3157894736842
gnl|ECaadb|2342|NP_417053.2	gnl|RZaadb|4344	23.98	246	163	6	32	268	23	253	2e-05	43.5	518	45.7528957528958
gnl|ECaadb|2343|NP_417054.2	gnl|RZaadb|3107	38.62	145	89	0	12	156	1	145	2e-24	90.1	167	86.8263473053892
gnl|ECaadb|2345|NP_417056.2	gnl|RZaadb|5379	41.18	51	30	0	14	64	19	69	1e-04	40.4	282	18.0851063829787
gnl|ECaadb|2346|NP_417057.1	gnl|RZaadb|1599	48.28	58	30	0	4	61	5	62	2e-15	62	86	67.4418604651163
gnl|ECaadb|2347|NP_417058.1	gnl|RZaadb|370	36.72	128	77	1	3	126	2	129	2e-13	60.1	126	98.4126984126984
gnl|ECaadb|2348|NP_417059.1	gnl|RZaadb|2257	34.17	240	149	4	6	236	5	244	5e-34	120	243	95.0617283950617
gnl|ECaadb|2349|NP_417060.1	gnl|RZaadb|2823	28.07	171	94	8	4	159	3	159	3e-06	44.3	242	64.4628099173554
gnl|ECaadb|2350|NP_417061.1	gnl|RZaadb|2825	38.7	292	176	3	6	296	19	308	2e-63	200	301	96.6777408637874
gnl|ECaadb|2351|NP_417062.1	gnl|RZaadb|371	34.15	205	129	3	8	209	14	215	1e-30	110	226	89.3805309734513
gnl|ECaadb|2352|NP_417063.1	gnl|RZaadb|1192	36.4	283	123	11	52	320	3	242	1e-44	150	324	83.0246913580247
gnl|ECaadb|2353|NP_417064.1	gnl|RZaadb|3431	56.95	597	255	1	1	595	12	608	0	654	599	99.3322203672788
gnl|ECaadb|2357|NP_417068.1	gnl|RZaadb|4100	28.42	190	124	4	5	186	18	203	3e-21	85.1	191	95.2879581151832
gnl|ECaadb|2358|NP_417069.1	gnl|RZaadb|4713	37.2	492	267	11	30	520	31	481	4e-76	247	540	90.9259259259259
gnl|ECaadb|2360|NP_417071.1	gnl|RZaadb|5336	41.4	372	214	4	3	372	1	370	1e-79	253	444	83.3333333333333
gnl|ECaadb|2361|NP_417072.4	gnl|RZaadb|2908	26.79	265	176	7	7	263	9	263	2e-20	86.3	293	87.7133105802048
gnl|ECaadb|2362|NP_417073.1	gnl|RZaadb|2266	31.84	179	118	3	12	187	12	189	4e-19	78.6	195	90.2564102564103
gnl|ECaadb|2364|NP_417075.1	gnl|RZaadb|2494	56.25	224	95	2	4	227	9	229	5e-89	260	229	97.8165938864629
gnl|ECaadb|2365|NP_417076.1	gnl|RZaadb|2608	30.83	133	91	1	198	329	148	280	2e-13	67.4	345	38.2608695652174
gnl|ECaadb|2366|NP_417077.1	gnl|RZaadb|226	48.24	85	44	0	54	138	21	105	7e-29	99.4	139	61.1510791366906
gnl|ECaadb|2368|NP_417079.1	gnl|RZaadb|5772	27.15	361	232	9	1	341	1	350	2e-18	87.8	886	38.4875846501129
gnl|ECaadb|2368|NP_417079.1	gnl|RZaadb|5772	30.92	207	119	7	490	689	488	677	3e-05	44.7	886	22.5733634311512
gnl|ECaadb|2371|NP_417082.1	gnl|RZaadb|4295	34.06	320	204	2	24	336	23	342	3e-40	149	432	72.4537037037037
gnl|ECaadb|2372|NP_417083.1	gnl|RZaadb|4489	59.62	832	333	2	23	853	25	854	0	905	857	96.9661610268378
gnl|ECaadb|2373|NP_417084.1	gnl|RZaadb|2373	37.79	217	125	6	21	229	29	243	2e-32	116	243	86.0082304526749
gnl|ECaadb|2374|NP_417085.1	gnl|RZaadb|5419	44.21	337	161	9	2	314	8	341	4e-66	209	326	96.0122699386503
gnl|ECaadb|2375|NP_417086.1	gnl|RZaadb|5831	25.51	243	157	4	7	241	15	241	3e-22	90.1	245	95.9183673469388
gnl|ECaadb|2378|NP_417090.1	gnl|RZaadb|235	32.5	280	181	3	99	375	1	275	3e-37	134	386	71.7616580310881
gnl|ECaadb|2379|NP_417091.1	gnl|RZaadb|1001	36.71	79	50	0	3	81	8	86	5e-05	39.7	373	21.1796246648794
gnl|ECaadb|2380|NP_417092.1	gnl|RZaadb|5341	50.59	340	167	1	4	343	3	341	2e-123	357	356	95.5056179775281
gnl|ECaadb|2383|NP_417095.1	gnl|RZaadb|2377	39.49	157	85	4	247	399	346	496	5e-24	102	408	37.5
gnl|ECaadb|2384|NP_417096.1	gnl|RZaadb|267	32.77	119	77	2	40	157	99	215	5e-11	56.2	160	73.75
gnl|ECaadb|2385|NP_417097.1	gnl|RZaadb|1562	60	115	41	1	3	112	2	116	1e-41	132	115	95.6521739130435
gnl|ECaadb|2386|NP_417098.1	gnl|RZaadb|4368	45.05	222	120	1	5	226	7	226	2e-64	198	255	87.0588235294118
gnl|ECaadb|2387|NP_417099.4	gnl|RZaadb|5685	24.4	168	116	4	12	177	6	164	2e-18	76.3	182	91.2087912087912
gnl|ECaadb|2388|NP_417100.1	gnl|RZaadb|1561	47.44	78	40	1	2	78	3	80	1e-22	81.6	82	93.9024390243902
gnl|ECaadb|2389|NP_417101.1	gnl|RZaadb|4369	52.12	424	201	2	1	423	1	423	1e-130	385	453	93.3774834437086
gnl|ECaadb|2391|NP_417104.1	gnl|RZaadb|941	37.32	142	84	1	59	195	51	192	8e-28	101	197	69.5431472081218
gnl|ECaadb|2392|NP_417105.1	gnl|RZaadb|356	31.17	154	90	4	64	211	37	180	7e-14	67.4	292	50.6849315068493
gnl|ECaadb|2395|NP_417109.1	gnl|RZaadb|1806	32.43	148	95	3	14	156	1	148	3e-24	89.4	158	90.5063291139241
gnl|ECaadb|2396|NP_417110.1	gnl|RZaadb|367	43.04	158	88	2	1	157	1	157	9e-37	122	160	98.125
gnl|ECaadb|2413|NP_417131.1	gnl|RZaadb|1755	48	100	52	0	48	147	162	261	7e-28	102	160	62.5
gnl|ECaadb|2418|NP_417146.2	gnl|RZaadb|4075	24.88	209	127	8	3	195	38	232	1e-04	41.2	422	45.7345971563981
gnl|ECaadb|2419|NP_417147.1	gnl|RZaadb|4828	66.53	481	161	0	1	481	1	481	0	652	482	99.7925311203319
gnl|ECaadb|2420|NP_417148.1	gnl|RZaadb|3536	56.56	419	181	1	7	425	6	423	3e-160	456	426	98.3568075117371
gnl|ECaadb|2421|NP_417149.1	gnl|RZaadb|4665	31.26	435	278	9	2	421	13	441	1e-61	206	466	90.1287553648069
gnl|ECaadb|2422|NP_417150.4	gnl|RZaadb|3060	30.2	202	127	6	10	206	7	199	3e-15	69.3	220	89.5454545454545
gnl|ECaadb|2423|NP_417151.1	gnl|RZaadb|2813	38.78	49	30	0	101	149	606	654	2e-07	46.6	149	32.8859060402685
gnl|ECaadb|2425|NP_417153.1	gnl|RZaadb|530	48.05	77	39	1	21	97	20	95	7e-18	69.7	99	77.7777777777778
gnl|ECaadb|2431|NP_417159.1	gnl|RZaadb|491	45.83	72	39	0	1	72	1	72	1e-22	80.1	81	88.8888888888889
gnl|ECaadb|2432|NP_417160.1	gnl|RZaadb|5256	60.61	132	52	0	1	132	1	132	4e-59	176	136	97.0588235294118
gnl|ECaadb|2433|NP_417161.1	gnl|RZaadb|5826	73.54	703	186	0	12	714	32	734	0	1109	714	98.4593837535014
gnl|ECaadb|2434|NP_417162.1	gnl|RZaadb|5257	76.97	317	73	0	3	319	8	324	0	516	319	99.3730407523511
gnl|ECaadb|2435|NP_417163.1	gnl|RZaadb|4085	44.97	338	180	2	5	337	9	345	9e-99	296	400	83.25
gnl|ECaadb|2436|NP_417164.1	gnl|RZaadb|1627	44.57	267	147	1	64	329	18	284	5e-60	192	354	75.1412429378531
gnl|ECaadb|2438|NP_417167.1	gnl|RZaadb|2289	30.16	189	123	4	13	199	4	185	8e-16	72	245	76.3265306122449
gnl|ECaadb|2440|NP_417169.1	gnl|RZaadb|3409	31.34	134	85	4	29	160	34	162	3e-09	51.2	176	75
gnl|ECaadb|2441|NP_417170.1	gnl|RZaadb|1511	35.58	326	185	5	39	347	81	398	2e-45	159	390	79.2307692307692
gnl|ECaadb|2442|NP_417171.1	gnl|RZaadb|2564	34.82	471	295	5	15	481	18	480	2e-80	257	512	91.2109375
gnl|ECaadb|2446|NP_417175.1	gnl|RZaadb|2730	30.39	181	112	6	5	181	12	182	6e-15	67.8	188	94.1489361702128
gnl|ECaadb|2448|NP_417177.1	gnl|RZaadb|1985	53.12	864	375	10	7	849	6	860	0	823	876	96.2328767123288
gnl|ECaadb|2450|NP_417179.1	gnl|RZaadb|443	71.74	322	90	1	6	326	15	336	1e-164	462	353	90.9348441926346
gnl|ECaadb|2451|NP_417180.1	gnl|RZaadb|1272	45.75	153	80	2	5	155	7	158	5e-39	128	165	91.5151515151515
gnl|ECaadb|2452|NP_417181.1	gnl|RZaadb|3493	34.73	239	140	6	129	356	116	349	2e-23	97.8	361	63.1578947368421
gnl|ECaadb|2454|NP_417185.1	gnl|RZaadb|2035	33.33	264	159	5	2	258	6	259	2e-34	122	259	99.2277992277992
gnl|ECaadb|2456|NP_417187.1	gnl|RZaadb|524	27.59	261	174	4	1	252	1	255	2e-30	112	257	98.0544747081712
gnl|ECaadb|2457|NP_417188.4	gnl|RZaadb|5080	42.31	260	148	2	61	320	73	330	1e-49	165	321	80.9968847352025
gnl|ECaadb|2458|NP_417189.2	gnl|RZaadb|970	50.39	254	122	2	168	421	191	440	7e-76	246	504	50.3968253968254
gnl|ECaadb|2460|NP_417191.1	gnl|RZaadb|1245	28.95	342	237	5	1	337	1	341	1e-40	150	377	89.3899204244032
gnl|ECaadb|2461|NP_417192.1	gnl|RZaadb|2012	32.56	86	55	1	8	90	7	92	1e-06	44.7	750	11.0666666666667
gnl|ECaadb|2462|NP_417193.1	gnl|RZaadb|612	36.76	68	35	3	86	153	60	119	4e-04	36.6	175	38.8571428571429
gnl|ECaadb|2463|NP_417194.2	gnl|RZaadb|4806	31.7	306	203	4	3	308	12	311	5e-42	146	336	91.0714285714286
gnl|ECaadb|2464|NP_417196.1	gnl|RZaadb|5128	28.48	467	301	14	4	467	11	447	2e-44	159	474	97.8902953586498
gnl|ECaadb|2467|NP_417199.1	gnl|RZaadb|667	42.06	126	67	3	47	171	70	190	6e-29	106	255	49.0196078431373
gnl|ECaadb|2468|NP_417200.1	gnl|RZaadb|612	29.69	128	80	2	14	131	32	159	5e-12	58.5	180	65.5555555555556
gnl|ECaadb|2469|NP_417201.1	gnl|RZaadb|1473	27.68	383	246	3	184	537	24	404	5e-42	153	569	62.2144112478032
gnl|ECaadb|2470|NP_417202.1	gnl|RZaadb|2633	25.81	217	131	7	25	217	38	248	1e-08	52.8	307	62.8664495114007
gnl|ECaadb|2471|NP_417203.1	gnl|RZaadb|2585	26.32	342	220	11	67	394	72	395	4e-12	66.2	608	53.9473684210526
gnl|ECaadb|2475|NP_417207.1	gnl|RZaadb|1452	29.79	188	114	7	114	287	17	200	3e-12	61.6	290	60
gnl|ECaadb|2479|NP_417211.1	gnl|RZaadb|970	54.01	237	108	1	381	617	207	442	4e-78	258	692	34.2485549132948
gnl|ECaadb|2481|NP_417213.1	gnl|RZaadb|3340	39.35	897	488	15	1	850	17	904	3e-168	509	853	99.6483001172333
gnl|ECaadb|2482|NP_417214.1	gnl|RZaadb|4505	29.17	240	133	11	1	217	9	234	2e-11	58.9	218	99.5412844036697
gnl|ECaadb|2483|NP_417215.2	gnl|RZaadb|524	30.04	253	170	4	5	252	5	255	4e-31	114	255	97.2549019607843
gnl|ECaadb|2484|NP_417216.1	gnl|RZaadb|4057	48.46	293	147	2	11	300	16	307	3e-69	215	302	96.0264900662252
gnl|ECaadb|2485|NP_417217.1	gnl|RZaadb|4059	41.58	392	214	5	2	384	3	388	2e-80	250	388	98.7113402061856
gnl|ECaadb|2486|NP_417218.1	gnl|RZaadb|4054	49.26	203	103	0	8	210	3	205	5e-57	177	212	95.7547169811321
gnl|ECaadb|2487|NP_417219.1	gnl|RZaadb|4058	42.91	254	143	1	1	254	1	252	5e-67	206	258	98.4496124031008
gnl|ECaadb|2489|NP_417221.1	gnl|RZaadb|505	41.18	238	140	0	77	314	434	671	8e-65	214	330	72.1212121212121
gnl|ECaadb|2490|NP_417222.1	gnl|RZaadb|1746	32.06	262	141	7	122	376	297	528	2e-29	117	379	67.2823218997361
gnl|ECaadb|2491|NP_417223.1	gnl|RZaadb|3881	51.05	190	91	2	16	203	18	207	2e-55	184	208	90.3846153846154
gnl|ECaadb|2492|NP_417224.1	gnl|RZaadb|1745	37.4	262	148	6	1	252	1	256	3e-46	152	253	99.604743083004
gnl|ECaadb|2494|NP_417226.1	gnl|RZaadb|1807	47.74	155	81	0	1	155	246	400	6e-30	110	159	97.4842767295598
gnl|ECaadb|2495|NP_417227.1	gnl|RZaadb|1807	35.81	229	138	6	11	231	15	242	9e-29	109	236	93.6440677966102
gnl|ECaadb|2499|NP_417231.1	gnl|RZaadb|133	50.36	415	202	4	21	434	24	435	1e-130	385	475	87.1578947368421
gnl|ECaadb|2500|NP_417232.1	gnl|RZaadb|2963	69.49	295	90	0	8	302	23	317	3e-153	429	302	97.682119205298
gnl|ECaadb|2510|NP_417242.1	gnl|RZaadb|134	33.04	227	138	7	25	242	16	237	2e-26	100	244	89.344262295082
gnl|ECaadb|2511|NP_417243.1	gnl|RZaadb|1810	25.08	295	165	11	49	324	11	268	1e-05	45.8	570	48.4210526315789
gnl|ECaadb|2513|NP_417245.1	gnl|RZaadb|5260	37.5	112	70	0	8	119	6	117	5e-22	81.6	121	92.5619834710744
gnl|ECaadb|2514|NP_417246.4	gnl|RZaadb|728	34.95	372	225	9	27	385	28	395	2e-64	211	423	84.8699763593381
gnl|ECaadb|2515|NP_417247.2	gnl|RZaadb|551	42.11	57	33	0	30	86	43	99	3e-15	62.4	86	66.2790697674419
gnl|ECaadb|2517|NP_417249.4	gnl|RZaadb|6044	29.29	239	152	7	46	270	63	298	1e-14	70.1	286	78.6713286713287
gnl|ECaadb|2518|NP_417250.4	gnl|RZaadb|6045	27.56	127	90	1	55	181	50	174	7e-10	55.5	259	49.034749034749
gnl|ECaadb|2519|NP_417251.2	gnl|RZaadb|2442	30.69	290	169	8	7	277	24	300	2e-14	72.4	445	60.8988764044944
gnl|ECaadb|2520|NP_417254.4	gnl|RZaadb|5901	46.37	248	132	1	14	261	5	251	4e-70	214	261	95.0191570881226
gnl|ECaadb|2522|NP_417256.1	gnl|RZaadb|2419	22.15	474	295	15	5	425	4	456	3e-13	68.9	492	85.5691056910569
gnl|ECaadb|2523|NP_417257.1	gnl|RZaadb|5259	28.33	120	69	3	5	122	8	112	2e-11	59.3	223	52.914798206278
gnl|ECaadb|2525|NP_417259.1	gnl|RZaadb|561	63.95	430	149	3	1	430	1	424	3e-174	491	432	99.537037037037
gnl|ECaadb|2526|NP_417260.1	gnl|RZaadb|1915	55.97	536	232	4	5	538	4	537	0	568	545	97.9816513761468
gnl|ECaadb|2527|NP_417261.1	gnl|RZaadb|5929	48.12	266	124	2	4	257	7	270	1e-74	226	263	96.5779467680608
gnl|ECaadb|2530|NP_417264.1	gnl|RZaadb|1190	30.22	738	470	15	34	742	22	743	8e-107	340	744	95.2956989247312
