qName	sName	peri	alilen	numMM	nnGP	qSS	qSE	sSS	sSE	Evalue	bitScore	qlen	coveragePercent
gnl|RZaadb|3415|WP_016735057.1	gnl|ECaadb|2790	33.62	232	140	6	1	224	1	226	5e-27	105	328	68.2926829268293
gnl|RZaadb|3416|WP_016735058.1	gnl|ECaadb|375	34.57	324	187	7	1	311	1	312	4e-45	153	320	97.1875
gnl|RZaadb|3417|WP_016735059.1	gnl|ECaadb|3567	26.67	135	77	6	1	131	1	117	5e-06	40.8	147	89.1156462585034
gnl|RZaadb|3419|WP_016735061.1	gnl|ECaadb|812	45.02	291	157	1	3	293	2	289	8e-69	213	302	96.3576158940397
gnl|RZaadb|3420|WP_016735062.1	gnl|ECaadb|375	32.04	309	176	9	1	290	1	294	4e-39	137	331	87.6132930513595
gnl|RZaadb|3421|WP_016735063.1	gnl|ECaadb|1564	36.24	814	491	15	1	806	1	794	1e-138	426	807	99.8760842627014
gnl|RZaadb|3422|WP_016735064.1	gnl|ECaadb|1565	50.29	344	153	4	1	344	1	326	3e-109	319	360	95.5555555555556
gnl|RZaadb|3425|WP_016735068.1	gnl|ECaadb|727	36.13	274	168	4	28	297	15	285	6e-37	130	298	90.6040268456376
gnl|RZaadb|3427|WP_016735070.1	gnl|ECaadb|2446	30.77	78	54	0	106	183	105	182	6e-06	42	203	38.423645320197
gnl|RZaadb|3429|WP_016735072.1	gnl|ECaadb|1310	26.49	185	112	4	3	180	2	169	7e-11	55.5	189	94.1798941798942
gnl|RZaadb|3431|WP_016735074.1	gnl|ECaadb|2353	56.95	597	255	1	12	608	1	595	0	645	610	97.8688524590164
gnl|RZaadb|3433|WP_016735076.1	gnl|ECaadb|414	44.81	183	100	1	3	185	2	183	4e-36	121	185	98.9189189189189
gnl|RZaadb|3434|WP_016735077.1	gnl|ECaadb|2293	25.87	143	87	5	50	182	54	187	7e-06	43.5	245	54.2857142857143
gnl|RZaadb|3441|WP_016735086.1	gnl|ECaadb|2420	28.4	405	275	7	575	973	28	423	1e-39	149	975	40.9230769230769
gnl|RZaadb|3442|WP_016735088.1	gnl|ECaadb|743	31.14	472	283	13	51	493	39	497	3e-56	193	510	86.8627450980392
gnl|RZaadb|3443|WP_016735089.1	gnl|ECaadb|744	36.54	312	190	1	1	312	1	304	2e-45	153	315	99.0476190476191
gnl|RZaadb|3444|WP_016735090.1	gnl|ECaadb|745	42.93	205	117	0	67	271	84	288	2e-50	165	287	71.4285714285714
gnl|RZaadb|3445|WP_016735092.1	gnl|ECaadb|1559	37.35	83	43	3	178	252	48	129	2e-09	52.4	285	26.3157894736842
gnl|RZaadb|3446|WP_016735093.1	gnl|ECaadb|1498	33.96	53	35	0	23	75	23	75	5e-04	34.7	116	45.6896551724138
gnl|RZaadb|3447|WP_016735094.1	gnl|ECaadb|2309	39.14	304	176	4	137	431	94	397	1e-51	177	463	63.7149028077754
gnl|RZaadb|3449|WP_016735096.1	gnl|ECaadb|3059	32.32	164	101	4	290	445	248	409	9e-15	73.2	499	31.2625250501002
gnl|RZaadb|3450|WP_016735099.1	gnl|ECaadb|1480	31.29	326	207	5	5	318	6	326	8e-34	124	322	97.5155279503106
gnl|RZaadb|3451|WP_016735101.1	gnl|ECaadb|3897	54.02	398	181	1	1	396	2	399	1e-144	417	435	91.0344827586207
gnl|RZaadb|3452|WP_016735102.1	gnl|ECaadb|2194	47.85	209	106	1	37	242	46	254	6e-54	173	268	76.865671641791
gnl|RZaadb|3453|WP_016735103.1	gnl|ECaadb|1956	35.45	488	308	3	7	491	14	497	2e-87	275	503	96.4214711729622
gnl|RZaadb|3457|WP_016735108.1	gnl|ECaadb|938	36.21	301	174	7	31	319	18	312	6e-44	150	319	90.5956112852665
gnl|RZaadb|3458|WP_016735110.1	gnl|ECaadb|1987	58.14	528	219	2	4	530	1	527	0	621	545	96.697247706422
gnl|RZaadb|3458|WP_016735110.1	gnl|ECaadb|1987	37.8	246	143	4	305	541	25	269	6e-47	169	545	43.4862385321101
gnl|RZaadb|3459|WP_016735111.1	gnl|ECaadb|1986	56.39	360	132	2	21	379	4	339	4e-128	369	382	93.979057591623
gnl|RZaadb|3460|WP_016735112.1	gnl|ECaadb|1984	37.8	574	339	9	35	605	29	587	3e-114	351	610	93.6065573770492
gnl|RZaadb|3461|WP_016735113.1	gnl|ECaadb|2129	37.95	224	130	4	49	269	26	243	5e-42	145	367	60.2179836512262
gnl|RZaadb|3462|WP_016735114.1	gnl|ECaadb|2182	37.06	313	190	3	16	325	6	314	1e-53	176	341	90.9090909090909
gnl|RZaadb|3463|WP_016735115.1	gnl|ECaadb|29	44.09	279	143	3	1	273	1	272	1e-67	208	274	99.6350364963504
gnl|RZaadb|3464|WP_016735116.1	gnl|ECaadb|669	45.81	227	98	1	5	206	6	232	3e-60	186	211	95.7345971563981
gnl|RZaadb|3465|WP_016735117.1	gnl|ECaadb|651	33.56	149	96	3	15	162	6	152	5e-20	82.8	245	60.4081632653061
gnl|RZaadb|3466|WP_016735118.1	gnl|ECaadb|3653	40.56	143	83	2	17	158	8	149	5e-28	99	158	89.873417721519
gnl|RZaadb|3467|WP_016735119.1	gnl|ECaadb|3652	39.47	190	114	1	8	197	3	191	1e-34	118	202	94.0594059405941
gnl|RZaadb|3468|WP_016735120.1	gnl|ECaadb|3651	60	355	134	2	1	352	1	350	4e-145	412	367	95.9128065395095
gnl|RZaadb|3469|WP_016735121.1	gnl|ECaadb|3649	57.41	216	92	0	7	222	4	219	5e-81	239	235	91.9148936170213
gnl|RZaadb|3470|WP_016735122.1	gnl|ECaadb|305	34.55	110	53	2	52	161	94	184	4e-06	42.7	205	53.6585365853659
gnl|RZaadb|3471|WP_016735124.1	gnl|ECaadb|3655	29.47	285	164	10	25	299	31	288	2e-22	92.4	301	91.3621262458472
gnl|RZaadb|3475|WP_016735128.1	gnl|ECaadb|2554	30.25	281	189	3	2	278	11	288	7e-41	141	299	92.6421404682274
gnl|RZaadb|3476|WP_016735129.1	gnl|ECaadb|1027	26.35	277	180	10	50	313	46	311	2e-13	67.4	349	75.6446991404011
gnl|RZaadb|3477|WP_016735130.1	gnl|ECaadb|768	44.55	321	173	2	3	318	17	337	3e-92	278	357	88.515406162465
gnl|RZaadb|3478|WP_016735131.1	gnl|ECaadb|769	38	200	124	0	189	388	115	314	6e-22	92.4	391	51.150895140665
gnl|RZaadb|3479|WP_016735132.1	gnl|ECaadb|802	52.2	500	222	7	283	780	840	1324	2e-146	460	786	63.3587786259542
gnl|RZaadb|3480|WP_016735133.1	gnl|ECaadb|3440	44.64	999	466	15	7	997	9	928	0	749	997	99.3981945837512
gnl|RZaadb|3481|WP_016735134.1	gnl|ECaadb|1498	34.07	91	56	2	46	134	48	136	2e-06	41.6	138	64.4927536231884
gnl|RZaadb|3482|WP_016735135.1	gnl|ECaadb|1175	36.3	427	265	4	335	758	222	644	1e-83	276	777	54.5688545688546
gnl|RZaadb|3484|WP_016735138.1	gnl|ECaadb|2305	30.98	539	331	13	107	630	32	544	3e-55	200	774	67.7002583979328
gnl|RZaadb|3486|WP_016735141.1	gnl|ECaadb|1620	24.46	323	206	9	1	313	1	295	2e-12	63.5	330	94.8484848484848
gnl|RZaadb|3487|WP_016735143.1	gnl|ECaadb|830	43.09	246	123	4	10	243	4	244	4e-50	162	251	93.2270916334661
gnl|RZaadb|3490|WP_016735146.1	gnl|ECaadb|4235	36.76	185	101	4	131	315	81	249	3e-30	112	319	57.9937304075235
gnl|RZaadb|3491|WP_016735148.1	gnl|ECaadb|3987	41.44	374	209	5	17	388	2	367	3e-85	270	623	59.7110754414125
gnl|RZaadb|3492|WP_016735149.1	gnl|ECaadb|3483	28.12	160	103	2	15	171	11	161	9e-11	56.6	218	72.0183486238532
gnl|RZaadb|3493|WP_016735150.1	gnl|ECaadb|2452	34.73	239	140	6	116	349	129	356	3e-30	117	423	55.3191489361702
gnl|RZaadb|3494|WP_016735151.1	gnl|ECaadb|3646	28.57	70	50	0	82	151	75	144	6e-08	46.2	151	46.3576158940397
gnl|RZaadb|3495|WP_016735153.1	gnl|ECaadb|2860	54.3	593	269	1	102	694	299	889	0	614	694	85.4466858789625
gnl|RZaadb|3496|WP_016735154.1	gnl|ECaadb|2858	37.06	313	187	8	1	308	1	308	1e-55	180	310	99.3548387096774
gnl|RZaadb|3497|WP_016735155.1	gnl|ECaadb|613	33.04	112	67	4	49	156	4	111	1e-08	51.2	283	38.1625441696113
gnl|RZaadb|3498|WP_016735157.1	gnl|ECaadb|2856	58.09	692	287	2	1	691	1	690	0	790	712	97.0505617977528
gnl|RZaadb|3499|WP_016735158.1	gnl|ECaadb|3887	29.64	334	197	10	23	336	19	334	2e-26	104	338	92.8994082840237
gnl|RZaadb|3500|WP_016735159.1	gnl|ECaadb|1178	51.35	259	125	1	3	260	2	260	3e-91	268	268	96.2686567164179
gnl|RZaadb|3501|WP_016735160.1	gnl|ECaadb|866	55.56	171	76	0	1	171	1	171	8e-70	206	171	100
gnl|RZaadb|3502|WP_016735161.1	gnl|ECaadb|610	30.59	85	59	0	13	97	8	92	9e-10	50.8	139	61.1510791366906
gnl|RZaadb|3503|WP_016735162.1	gnl|ECaadb|3286	34	150	88	3	25	174	24	162	6e-23	89	211	71.0900473933649
gnl|RZaadb|3505|WP_016735164.1	gnl|ECaadb|832	25.18	139	99	2	76	214	77	210	5e-10	55.5	262	53.0534351145038
gnl|RZaadb|3509|WP_016735168.1	gnl|ECaadb|722	35.92	206	132	0	402	607	508	713	4e-18	85.1	644	31.9875776397516
gnl|RZaadb|3510|WP_016735169.1	gnl|ECaadb|1223	27.27	198	120	7	36	216	52	242	4e-16	72	218	83.0275229357798
gnl|RZaadb|3512|WP_016735172.1	gnl|ECaadb|3308	36.79	193	115	5	5	194	2	190	1e-17	75.1	221	85.972850678733
gnl|RZaadb|3513|WP_016735173.1	gnl|ECaadb|2023	27.25	345	228	8	60	398	273	600	1e-27	112	414	81.8840579710145
gnl|RZaadb|3516|WP_016735176.1	gnl|ECaadb|244	57.53	332	140	1	4	334	3	334	6e-143	404	334	99.1017964071856
gnl|RZaadb|3517|WP_016735177.1	gnl|ECaadb|470	50.33	300	142	2	3	302	4	296	1e-89	266	311	96.4630225080386
gnl|RZaadb|3518|WP_016735178.1	gnl|ECaadb|3665	33.1	426	281	3	1	424	1	424	4e-61	202	451	94.0133037694013
gnl|RZaadb|3520|WP_016735181.1	gnl|ECaadb|176	41.85	724	392	11	26	749	19	713	1e-176	520	753	96.1487383798141
gnl|RZaadb|3521|WP_016735182.1	gnl|ECaadb|618	52.88	660	279	5	127	786	91	718	0	699	787	83.8627700127065
gnl|RZaadb|3522|WP_016735183.1	gnl|ECaadb|617	55.84	428	188	1	15	442	6	432	3e-157	449	452	94.6902654867257
gnl|RZaadb|3523|WP_016735184.1	gnl|ECaadb|593	22.73	264	179	3	32	292	32	273	6e-18	79.3	307	85.0162866449511
gnl|RZaadb|3526|WP_016735187.1	gnl|ECaadb|1539	29.59	294	203	3	42	333	30	321	6e-29	112	384	76.0416666666667
gnl|RZaadb|3527|WP_016735190.1	gnl|ECaadb|3238	44.19	387	205	3	1	385	1	378	4e-108	319	385	100
gnl|RZaadb|3528|WP_016735191.1	gnl|ECaadb|3239	64.6	113	38	2	1	112	1	112	8e-35	113	113	99.1150442477876
gnl|RZaadb|3530|WP_016735193.1	gnl|ECaadb|108	31.43	175	83	5	59	196	82	256	3e-17	81.3	460	30
gnl|RZaadb|3532|WP_016735197.1	gnl|ECaadb|822	42.86	217	109	4	1	203	1	216	3e-46	150	215	94.4186046511628
gnl|RZaadb|3534|WP_016735199.1	gnl|ECaadb|1652	31.85	157	102	3	13	168	14	166	6e-14	66.2	208	75
gnl|RZaadb|3535|WP_016735200.1	gnl|ECaadb|1189	27.67	159	108	5	114	268	30	185	2e-08	50.4	268	57.8358208955224
gnl|RZaadb|3536|WP_016735201.1	gnl|ECaadb|1192	61.81	419	160	0	1	419	1	419	5e-174	490	426	98.3568075117371
gnl|RZaadb|3537|WP_016735202.1	gnl|ECaadb|2419	65.83	477	162	1	15	491	6	481	0	603	493	96.7545638945233
gnl|RZaadb|3539|WP_016735205.1	gnl|ECaadb|2794	26.56	433	288	10	23	439	15	433	7e-42	152	471	88.5350318471338
gnl|RZaadb|3540|WP_016735206.1	gnl|ECaadb|1407	47.24	417	217	3	11	425	6	421	4e-116	347	485	85.5670103092783
gnl|RZaadb|3541|WP_016735207.1	gnl|ECaadb|2635	27.76	389	237	12	420	802	2	352	1e-26	109	816	46.9362745098039
gnl|RZaadb|3543|WP_016735212.1	gnl|ECaadb|924	31.13	151	100	4	30	180	20	166	5e-08	48.9	225	67.1111111111111
gnl|RZaadb|3544|WP_016735213.1	gnl|ECaadb|3097	31.34	134	90	1	49	180	34	167	5e-10	57.4	382	34.5549738219895
gnl|RZaadb|3547|WP_016735216.1	gnl|ECaadb|1205	27.4	146	103	2	5	150	11	153	1e-14	72	424	34.4339622641509
gnl|RZaadb|3548|WP_016735217.1	gnl|ECaadb|1261	35.76	165	98	4	113	275	105	263	2e-25	101	336	48.5119047619048
gnl|RZaadb|3550|WP_016735219.1	gnl|ECaadb|3505	27.69	307	214	6	13	315	14	316	1e-25	102	343	88.3381924198251
gnl|RZaadb|3551|WP_016735220.1	gnl|ECaadb|3109	21.66	374	240	14	76	427	88	430	4e-04	39.3	428	82.2429906542056
gnl|RZaadb|3554|WP_016735223.1	gnl|ECaadb|3182	23.35	364	236	15	50	392	213	554	2e-10	60.8	623	55.0561797752809
gnl|RZaadb|3555|WP_016735224.1	gnl|ECaadb|673	36.54	312	183	6	5	303	3	312	9e-55	179	327	91.4373088685015
gnl|RZaadb|3556|WP_016735225.1	gnl|ECaadb|2056	25.07	335	214	10	26	327	319	649	4e-23	97.4	340	88.8235294117647
gnl|RZaadb|3558|WP_016735231.1	gnl|ECaadb|2733	44.91	216	119	0	1	216	1	216	4e-53	167	218	99.0825688073395
gnl|RZaadb|3559|WP_016735232.1	gnl|ECaadb|2734	28.07	456	298	11	6	447	3	442	3e-34	130	458	96.5065502183406
gnl|RZaadb|3561|WP_016735234.1	gnl|ECaadb|2420	29	431	273	11	43	470	24	424	3e-51	176	473	90.4862579281184
gnl|RZaadb|3563|WP_016735236.1	gnl|ECaadb|4269	27.62	105	74	1	13	115	6	110	7e-08	44.7	117	88.034188034188
gnl|RZaadb|3568|WP_016735241.1	gnl|ECaadb|1515	39.94	338	183	8	71	404	51	372	8e-66	213	445	75.0561797752809
gnl|RZaadb|3572|WP_016735246.1	gnl|ECaadb|2582	31.03	261	179	1	6	265	1	261	1e-30	114	301	86.3787375415282
gnl|RZaadb|3573|WP_016735248.1	gnl|ECaadb|2108	42.07	164	94	1	56	218	62	225	2e-33	118	265	61.5094339622642
gnl|RZaadb|3574|WP_016735249.1	gnl|ECaadb|2111	34.41	279	157	6	1	275	1	257	8e-38	131	281	97.864768683274
gnl|RZaadb|3597|WP_016735293.1	gnl|ECaadb|2419	29.66	445	255	12	15	439	63	469	1e-40	149	479	88.7265135699374
gnl|RZaadb|3598|WP_016735294.1	gnl|ECaadb|319	33.15	371	238	8	1	364	1	368	4e-44	153	368	98.9130434782609
gnl|RZaadb|3599|WP_016735295.1	gnl|ECaadb|1274	32.44	262	158	8	6	262	2	249	7e-34	120	274	93.7956204379562
gnl|RZaadb|3600|WP_016735296.1	gnl|ECaadb|1552	30.21	513	323	15	26	516	52	551	2e-49	176	528	92.9924242424242
gnl|RZaadb|3601|WP_016735297.1	gnl|ECaadb|1498	24.79	121	89	2	39	157	13	133	8e-09	48.9	161	73.9130434782609
gnl|RZaadb|3602|WP_016735299.1	gnl|ECaadb|2419	34.8	477	304	3	1	474	8	480	4e-86	270	483	98.1366459627329
gnl|RZaadb|3603|WP_016735300.1	gnl|ECaadb|3114	21.58	241	161	7	39	271	24	244	2e-06	46.2	434	53.6866359447005
gnl|RZaadb|3604|WP_016735301.1	gnl|ECaadb|3111	34.54	249	148	2	13	246	5	253	6e-47	154	250	93.6
gnl|RZaadb|3605|WP_016735302.1	gnl|ECaadb|3110	42.24	232	131	2	3	231	5	236	2e-58	182	242	94.6280991735537
gnl|RZaadb|3606|WP_016735303.1	gnl|ECaadb|3113	29.35	276	162	10	2	256	9	272	1e-19	84.3	304	83.8815789473684
gnl|RZaadb|3607|WP_016735304.1	gnl|ECaadb|3112	25.59	297	193	4	41	310	110	405	7e-09	53.5	341	79.1788856304985
gnl|RZaadb|3608|WP_016735306.1	gnl|ECaadb|2419	36.1	421	261	4	56	472	64	480	1e-80	256	481	86.6943866943867
gnl|RZaadb|3610|WP_016735310.1	gnl|ECaadb|2372	39.29	868	454	16	39	888	26	838	7e-167	505	910	93.4065934065934
gnl|RZaadb|3619|WP_016735320.1	gnl|ECaadb|4188	33.33	108	65	3	330	437	116	216	5e-06	44.3	441	24.4897959183673
gnl|RZaadb|3630|WP_016735332.1	gnl|ECaadb|582	33.7	184	121	1	451	634	122	304	5e-20	89	713	25.8064516129032
gnl|RZaadb|3630|WP_016735332.1	gnl|ECaadb|582	29.13	206	143	2	450	655	51	253	1e-14	72.4	713	28.8920056100982
gnl|RZaadb|3630|WP_016735332.1	gnl|ECaadb|582	30.56	180	123	1	426	605	135	312	1e-13	69.7	713	25.2454417952314
gnl|RZaadb|3630|WP_016735332.1	gnl|ECaadb|582	28.65	192	130	3	480	669	45	231	1e-09	57.4	713	26.6479663394109
gnl|RZaadb|3630|WP_016735332.1	gnl|ECaadb|582	36.08	97	62	0	474	570	217	313	1e-08	53.9	713	13.6044880785414
gnl|RZaadb|3631|WP_016735333.1	gnl|ECaadb|2914	37.44	227	139	2	8	232	27	252	2e-41	139	234	96.1538461538462
gnl|RZaadb|3632|WP_016735336.1	gnl|ECaadb|3490	37.5	216	128	4	40	251	40	252	1e-38	133	267	79.4007490636704
gnl|RZaadb|3633|WP_016735339.1	gnl|ECaadb|3811	24.71	259	171	9	8	255	6	251	2e-12	64.3	344	72.0930232558139
gnl|RZaadb|3637|WP_016735345.1	gnl|ECaadb|603	22.22	333	208	9	35	320	19	347	2e-06	45.8	379	75.4617414248021
gnl|RZaadb|3639|WP_016735348.1	gnl|ECaadb|3587	35.91	220	131	4	69	280	79	296	9e-35	124	280	75.7142857142857
gnl|RZaadb|3640|WP_016735349.1	gnl|ECaadb|603	24.23	388	249	12	17	372	11	385	1e-11	62.8	412	86.4077669902913
gnl|RZaadb|3641|WP_016735351.1	gnl|ECaadb|3106	51.69	356	161	5	1	345	1	356	6e-124	358	353	97.7337110481586
gnl|RZaadb|3645|WP_016735355.1	gnl|ECaadb|3168	32.88	292	173	6	32	313	175	453	2e-45	157	327	86.2385321100917
gnl|RZaadb|3647|WP_016735358.1	gnl|ECaadb|124	44.64	289	141	5	1	279	1	280	2e-77	234	305	91.4754098360656
gnl|RZaadb|3648|WP_016735359.1	gnl|ECaadb|125	39.73	219	129	3	22	239	17	233	8e-48	157	273	79.8534798534799
gnl|RZaadb|3649|WP_016735360.1	gnl|ECaadb|3530	38.49	265	159	2	30	291	27	290	1e-45	154	304	86.1842105263158
gnl|RZaadb|3651|WP_016735365.1	gnl|ECaadb|1946	34.91	169	102	2	70	230	75	243	1e-24	95.5	234	68.8034188034188
gnl|RZaadb|3652|WP_016735366.1	gnl|ECaadb|2554	37.41	286	170	4	6	283	3	287	1e-50	166	291	95.53264604811
gnl|RZaadb|3653|WP_016735367.1	gnl|ECaadb|3605	25.98	331	215	11	8	321	8	325	2e-11	61.2	322	97.5155279503106
gnl|RZaadb|3654|WP_016735368.1	gnl|ECaadb|657	27.91	129	85	3	12	137	11	134	2e-09	49.3	138	91.304347826087
gnl|RZaadb|3655|WP_016735369.1	gnl|ECaadb|1653	26.29	175	127	1	316	488	372	546	1e-14	73.2	507	34.1222879684418
gnl|RZaadb|3656|WP_016735370.1	gnl|ECaadb|2028	43.75	368	190	9	16	369	5	369	6e-61	199	399	88.7218045112782
gnl|RZaadb|3657|WP_016735371.1	gnl|ECaadb|71	28.29	304	193	8	6	301	22	308	1e-29	112	322	91.9254658385093
gnl|RZaadb|3660|WP_016735374.1	gnl|ECaadb|3510	34.99	403	229	7	26	427	13	383	8e-68	218	427	94.1451990632319
gnl|RZaadb|3665|WP_016735382.1	gnl|ECaadb|3505	29.32	324	194	13	3	312	10	312	1e-28	110	334	92.814371257485
gnl|RZaadb|3667|WP_016735384.1	gnl|ECaadb|1201	28	225	156	2	59	283	45	263	2e-23	94.7	312	72.1153846153846
gnl|RZaadb|3668|WP_016735385.1	gnl|ECaadb|3107	34.93	209	130	3	89	293	73	279	6e-30	111	297	69.023569023569
gnl|RZaadb|3673|WP_016735394.1	gnl|ECaadb|1803	31.58	152	94	3	90	231	106	257	1e-14	69.3	258	55.0387596899225
gnl|RZaadb|3675|WP_016735396.1	gnl|ECaadb|1147	41.33	150	80	2	14	159	11	156	4e-22	84.7	170	85.8823529411765
gnl|RZaadb|3681|WP_016735404.1	gnl|ECaadb|4184	32.26	62	40	1	7	68	593	652	9e-06	38.9	83	74.6987951807229
gnl|RZaadb|3683|WP_016735406.1	gnl|ECaadb|3562	23.7	211	135	8	269	458	252	457	8e-08	51.2	459	41.3943355119826
gnl|RZaadb|3684|WP_016735410.1	gnl|ECaadb|3222	31.79	280	180	5	34	306	32	307	8e-36	129	324	84.2592592592593
gnl|RZaadb|3686|WP_016735412.1	gnl|ECaadb|4192	34.94	415	228	2	40	454	42	414	2e-56	190	468	88.6752136752137
gnl|RZaadb|3687|WP_016735413.1	gnl|ECaadb|3803	39.56	316	187	3	30	344	31	343	6e-70	219	344	91.5697674418605
gnl|RZaadb|3690|WP_016735417.1	gnl|ECaadb|1729	33.9	177	103	5	22	191	171	340	1e-18	82.8	340	50
gnl|RZaadb|3691|WP_016735418.1	gnl|ECaadb|1730	30.77	234	140	6	246	468	45	267	8e-25	103	1322	16.8683812405446
gnl|RZaadb|3695|WP_016735424.1	gnl|ECaadb|934	40.48	168	96	3	248	415	279	442	2e-27	110	423	39.7163120567376
gnl|RZaadb|3696|WP_016735425.1	gnl|ECaadb|3444	33.33	105	63	5	5	105	6	107	3e-06	41.6	118	85.593220338983
gnl|RZaadb|3702|WP_016735431.1	gnl|ECaadb|312	27.59	116	73	3	58	166	24	135	1e-04	40	326	33.4355828220859
gnl|RZaadb|3703|WP_016735432.1	gnl|ECaadb|3787	30.36	112	61	5	23	133	21	116	2e-06	42	152	73.0263157894737
gnl|RZaadb|3707|WP_016735440.1	gnl|ECaadb|3641	32.16	482	304	11	27	494	15	487	1e-61	207	516	90.6976744186046
gnl|RZaadb|3708|WP_016735441.1	gnl|ECaadb|922	29.19	209	143	3	27	232	15	221	9e-25	95.1	233	88.412017167382
gnl|RZaadb|3713|WP_016735446.1	gnl|ECaadb|1405	38.46	65	40	0	25	89	15	79	6e-08	48.5	238	27.3109243697479
gnl|RZaadb|3714|WP_016735447.1	gnl|ECaadb|2810	30.93	97	63	2	1	96	1	94	1e-08	47	129	74.4186046511628
gnl|RZaadb|3715|WP_016735448.1	gnl|ECaadb|813	30.36	112	68	4	2	107	5	112	2e-10	55.1	192	55.2083333333333
gnl|RZaadb|3716|WP_016735449.1	gnl|ECaadb|2697	28.37	208	134	6	48	245	58	260	3e-10	59.3	469	42.2174840085288
gnl|RZaadb|3717|WP_016735450.1	gnl|ECaadb|300	26.8	403	280	11	32	426	15	410	2e-28	113	437	90.3890160183066
gnl|RZaadb|3718|WP_016735451.1	gnl|ECaadb|328	27.66	141	96	3	55	195	67	201	3e-05	41.2	278	50.7194244604317
gnl|RZaadb|3719|WP_016735452.1	gnl|ECaadb|327	42.47	219	121	2	22	238	1	216	2e-57	182	274	79.1970802919708
gnl|RZaadb|3720|WP_016735454.1	gnl|ECaadb|301	25.61	246	182	1	4	249	3	247	2e-19	84	314	78.343949044586
gnl|RZaadb|3723|WP_016735458.1	gnl|ECaadb|2941	44.37	426	222	6	1	418	1	419	1e-98	318	1179	35.4537743850721
gnl|RZaadb|3726|WP_016735461.1	gnl|ECaadb|2209	42.18	211	115	2	4	212	3	208	2e-42	145	274	76.2773722627737
gnl|RZaadb|3727|WP_016735462.1	gnl|ECaadb|328	38.69	137	80	3	104	238	109	243	7e-20	83.6	272	49.6323529411765
gnl|RZaadb|3728|WP_016735463.1	gnl|ECaadb|326	25.76	132	91	3	110	237	97	225	2e-06	45.8	357	35.8543417366947
gnl|RZaadb|3731|WP_016735466.1	gnl|ECaadb|1638	32.74	226	151	1	36	261	32	256	1e-37	130	263	85.9315589353612
gnl|RZaadb|3734|WP_016735470.1	gnl|ECaadb|1946	37.71	175	99	6	9	179	2	170	9e-29	106	257	66.5369649805448
gnl|RZaadb|3735|WP_016735474.1	gnl|ECaadb|1200	22.37	295	207	11	86	370	75	357	2e-10	58.9	434	65.668202764977
gnl|RZaadb|3736|WP_016735475.1	gnl|ECaadb|1359	30.45	440	278	11	217	645	365	787	2e-45	170	648	66.2037037037037
gnl|RZaadb|3739|WP_016735480.1	gnl|ECaadb|1201	35.29	221	135	3	67	284	54	269	8e-39	135	313	69.6485623003195
gnl|RZaadb|3740|WP_016735481.1	gnl|ECaadb|3457	37.04	297	179	4	12	308	3	291	2e-54	176	315	94.2857142857143
gnl|RZaadb|3743|WP_016735486.1	gnl|ECaadb|192	39.19	296	173	5	9	300	5	297	4e-43	147	306	95.4248366013072
gnl|RZaadb|3744|WP_016735487.1	gnl|ECaadb|2212	32.43	259	161	6	4	257	3	252	4e-25	97.4	263	96.5779467680608
gnl|RZaadb|3745|WP_016735488.1	gnl|ECaadb|2128	37.5	56	34	1	6	61	17	71	9e-04	36.6	249	22.4899598393574
gnl|RZaadb|3747|WP_016735490.1	gnl|ECaadb|1794	42.55	47	27	0	227	273	217	263	2e-06	45.8	313	15.0159744408946
gnl|RZaadb|3747|WP_016735490.1	gnl|ECaadb|1794	42.86	49	28	0	10	58	13	61	2e-04	39.3	313	15.6549520766773
gnl|RZaadb|3749|WP_016735493.1	gnl|ECaadb|211	43.35	346	184	5	9	348	1	340	8e-78	240	362	93.9226519337017
gnl|RZaadb|3754|WP_016735500.1	gnl|ECaadb|1538	27.78	108	76	2	36	141	84	191	5e-05	42.7	440	24.0909090909091
gnl|RZaadb|3755|WP_016735501.1	gnl|ECaadb|2632	29.28	222	136	7	9	210	5	225	4e-10	55.5	249	81.1244979919679
gnl|RZaadb|3758|WP_016735504.1	gnl|ECaadb|1431	30.43	69	47	1	13	80	8	76	2e-05	39.3	152	44.7368421052632
gnl|RZaadb|3759|WP_016735505.1	gnl|ECaadb|434	57.88	368	155	0	13	380	21	388	3e-118	347	400	92
gnl|RZaadb|3760|WP_016735506.1	gnl|ECaadb|187	48.93	233	116	2	44	273	33	265	5e-71	217	279	82.4372759856631
gnl|RZaadb|3761|WP_016735507.1	gnl|ECaadb|189	44.64	345	179	5	22	357	1	342	8e-85	258	362	92.8176795580111
gnl|RZaadb|3762|WP_016735508.1	gnl|ECaadb|188	50.69	217	107	0	1	217	1	217	1e-42	140	217	100
gnl|RZaadb|3763|WP_016735510.1	gnl|ECaadb|2645	61.02	708	268	3	5	705	3	709	0	848	712	98.4550561797753
gnl|RZaadb|3765|WP_016735512.1	gnl|ECaadb|1481	32.31	130	86	2	57	186	57	184	2e-10	58.2	336	38.6904761904762
gnl|RZaadb|3766|WP_016735513.1	gnl|ECaadb|1481	30	160	105	4	1	159	1	154	4e-14	69.3	357	44.5378151260504
gnl|RZaadb|3767|WP_016735515.1	gnl|ECaadb|177	29.63	135	80	6	2	130	4	129	4e-11	54.3	146	88.3561643835616
gnl|RZaadb|3768|WP_016735516.1	gnl|ECaadb|3668	29.77	262	174	3	35	291	35	291	6e-34	123	306	83.9869281045752
