qName	sName	peri	alilen	numMM	nnGP	qSS	qSE	sSS	sSE	Evalue	bitScore	qlen	coveragePercent
gnl|RZaadb|1513|WP_012485281.1	gnl|ECaadb|2620	47.24	489	242	8	16	494	20	502	2e-142	416	498	96.1847389558233
gnl|RZaadb|1514|WP_012485283.1	gnl|ECaadb|1316	65.93	364	120	2	23	386	22	381	3e-174	488	386	94.300518134715
gnl|RZaadb|1515|WP_012485284.1	gnl|ECaadb|1317	65.12	301	102	1	1	298	1	301	1e-119	345	329	90.5775075987842
gnl|RZaadb|1516|WP_012485285.1	gnl|ECaadb|1318	60.46	306	120	1	15	320	9	313	6e-116	334	320	95.625
gnl|RZaadb|1519|WP_012485341.1	gnl|ECaadb|3231	73.94	495	127	1	10	502	18	512	0	778	502	98.207171314741
gnl|RZaadb|1520|WP_012485342.1	gnl|ECaadb|2845	30.32	188	113	4	3	189	2	172	2e-21	84	198	94.4444444444444
gnl|RZaadb|1523|WP_012485360.1	gnl|ECaadb|2034	41.77	237	124	3	8	242	11	235	3e-61	190	248	94.758064516129
gnl|RZaadb|1527|WP_012485366.1	gnl|ECaadb|1607	42.74	124	65	2	14	135	3	122	5e-18	72	142	85.9154929577465
gnl|RZaadb|1532|WP_012485391.1	gnl|ECaadb|1276	40.49	284	168	1	5	287	5	288	8e-67	213	293	96.5870307167235
gnl|RZaadb|1532|WP_012485391.1	gnl|ECaadb|1276	30.53	131	86	1	139	264	333	463	2e-15	73.2	293	43.0034129692833
gnl|RZaadb|1533|WP_012485393.1	gnl|ECaadb|3529	45.49	455	244	4	14	466	3	455	1e-140	409	467	97.0021413276231
gnl|RZaadb|1537|WP_012485450.1	gnl|ECaadb|3469	43.36	256	136	3	17	268	27	277	8e-58	183	275	91.6363636363636
gnl|RZaadb|1540|WP_012485457.1	gnl|ECaadb|3617	67.83	143	46	0	12	154	11	153	9e-58	174	156	91.6666666666667
gnl|RZaadb|1544|WP_012485464.1	gnl|ECaadb|3362	70.93	461	126	2	8	467	2	455	0	636	475	96.8421052631579
gnl|RZaadb|1545|WP_012485469.1	gnl|ECaadb|3506	33.06	732	461	13	24	734	6	729	8e-117	365	738	96.3414634146341
gnl|RZaadb|1548|WP_012485483.1	gnl|ECaadb|647	44.59	989	469	15	13	992	12	930	0	790	994	98.5915492957746
gnl|RZaadb|1550|WP_012485497.1	gnl|ECaadb|4215	44.26	296	163	1	1	296	1	294	6e-63	199	309	95.7928802588997
gnl|RZaadb|1552|WP_012485505.1	gnl|ECaadb|3769	55.17	174	78	0	1	174	1	174	3e-69	205	178	97.752808988764
gnl|RZaadb|1553|WP_012485506.1	gnl|ECaadb|4229	55.48	602	263	5	3	602	5	603	0	639	606	99.009900990099
gnl|RZaadb|1555|WP_012485518.1	gnl|ECaadb|2303	44.7	396	192	9	12	402	8	381	3e-97	293	409	95.59902200489
gnl|RZaadb|1558|WP_012485524.1	gnl|ECaadb|450	48.23	226	109	2	2	222	3	225	5e-68	206	235	94.0425531914894
gnl|RZaadb|1559|WP_012485530.1	gnl|ECaadb|2004	41.03	117	69	0	4	120	6	122	1e-18	78.2	219	53.4246575342466
gnl|RZaadb|1561|WP_012485541.1	gnl|ECaadb|2388	48.05	77	39	1	3	79	2	77	1e-22	81.6	123	62.6016260162602
gnl|RZaadb|1562|WP_012485544.1	gnl|ECaadb|2385	60	115	41	1	2	116	3	112	2e-41	132	178	64.6067415730337
gnl|RZaadb|1566|WP_012485555.1	gnl|ECaadb|407	49.65	429	188	5	48	476	28	428	3e-119	353	477	89.937106918239
gnl|RZaadb|1569|WP_012485567.1	gnl|ECaadb|1957	33.76	311	175	8	23	308	28	332	5e-40	140	309	92.5566343042071
gnl|RZaadb|1574|WP_012485594.1	gnl|ECaadb|2587	55.3	387	172	1	6	391	4	390	1e-121	355	393	98.2188295165394
gnl|RZaadb|1582|WP_012485640.1	gnl|ECaadb|678	61.16	224	87	0	4	227	3	226	1e-49	159	231	96.969696969697
gnl|RZaadb|1597|WP_012489549.1	gnl|ECaadb|4139	43.46	382	205	8	4	379	5	381	8e-89	271	398	94.4723618090452
gnl|RZaadb|1599|WP_012489551.1	gnl|ECaadb|2346	48.28	58	30	0	5	62	4	61	1e-15	62	68	85.2941176470588
gnl|RZaadb|1611|WP_012489766.1	gnl|ECaadb|3763	43.42	152	79	2	4	148	44	195	2e-38	127	169	85.7988165680473
gnl|RZaadb|1614|WP_012489779.1	gnl|ECaadb|911	33.23	316	179	9	3	302	4	303	2e-37	132	304	98.6842105263158
gnl|RZaadb|1615|WP_012489815.1	gnl|ECaadb|2054	38.23	361	201	6	20	362	24	380	4e-59	193	367	93.4604904632153
gnl|RZaadb|1625|WP_012490071.1	gnl|ECaadb|318	45.13	277	150	2	1	277	1	275	1e-89	265	278	99.6402877697842
gnl|RZaadb|1627|WP_012490081.1	gnl|ECaadb|2436	41.72	302	163	4	2	291	38	338	6e-68	212	295	98.3050847457627
gnl|RZaadb|1638|WP_012490410.1	gnl|ECaadb|1989	33.06	363	234	5	20	378	23	380	7e-46	159	399	89.9749373433584
gnl|RZaadb|1651|WP_012490580.1	gnl|ECaadb|2209	56.18	283	124	0	1	283	1	283	1e-107	316	346	81.7919075144509
gnl|RZaadb|1652|WP_012490583.1	gnl|ECaadb|3488	61.8	322	120	3	18	338	9	328	2e-140	398	341	94.1348973607038
gnl|RZaadb|1655|WP_012490604.1	gnl|ECaadb|142	56.42	257	112	0	2	258	8	264	3e-107	308	259	99.2277992277992
gnl|RZaadb|1656|WP_012490607.1	gnl|ECaadb|3475	41.18	102	60	0	5	106	3	104	8e-29	97.4	106	96.2264150943396
gnl|RZaadb|1659|WP_012490628.1	gnl|ECaadb|2046	33.47	245	158	4	1	244	1	241	2e-33	119	264	92.4242424242424
gnl|RZaadb|1666|WP_012490663.1	gnl|ECaadb|4223	31.35	252	153	7	58	293	18	265	3e-23	93.6	295	80
gnl|RZaadb|1673|WP_012490730.1	gnl|ECaadb|100	41.67	252	145	2	31	281	46	296	9e-51	166	299	83.9464882943144
gnl|RZaadb|1694|WP_016732823.1	gnl|ECaadb|3788	43.51	239	126	3	4	242	4	233	1e-56	177	246	97.1544715447154
gnl|RZaadb|1696|WP_016732825.1	gnl|ECaadb|809	45.29	170	89	3	11	177	8	176	4e-40	134	219	76.2557077625571
gnl|RZaadb|1699|WP_016732831.1	gnl|ECaadb|2050	31.52	165	108	2	11	170	6	170	3e-19	83.2	258	62.015503875969
gnl|RZaadb|1707|WP_016732841.1	gnl|ECaadb|2307	39.34	272	164	1	6	276	3	274	1e-71	219	289	93.7716262975779
gnl|RZaadb|1710|WP_016732845.1	gnl|ECaadb|1515	38.29	350	202	8	69	418	37	372	2e-66	213	419	83.5322195704057
gnl|RZaadb|1711|WP_016732846.1	gnl|ECaadb|630	36.65	483	275	11	10	479	5	469	4e-84	264	482	97.5103734439834
gnl|RZaadb|1734|WP_016732883.1	gnl|ECaadb|3794	47.61	983	407	16	2	927	1	932	0	875	947	97.7824709609292
gnl|RZaadb|1743|WP_016732894.1	gnl|ECaadb|3425	35.06	271	160	6	4	273	2	257	1e-34	122	275	98.1818181818182
gnl|RZaadb|1744|WP_016732895.1	gnl|ECaadb|805	52.2	431	196	2	1	423	1	429	5e-143	412	427	99.0632318501171
gnl|RZaadb|1745|WP_016732896.1	gnl|ECaadb|2492	37.4	262	148	6	1	256	1	252	2e-46	152	257	99.6108949416342
gnl|RZaadb|1746|WP_016732897.1	gnl|ECaadb|2598	33.05	236	118	7	298	528	42	242	8e-34	125	529	43.6672967863894
gnl|RZaadb|1755|WP_016732906.1	gnl|ECaadb|3279	33.98	206	136	0	63	268	11	216	2e-37	129	274	75.1824817518248
gnl|RZaadb|1761|WP_016732912.1	gnl|ECaadb|3646	33.33	108	71	1	49	156	38	144	1e-12	58.9	157	68.7898089171974
gnl|RZaadb|1764|WP_016732916.1	gnl|ECaadb|2940	39.74	151	85	1	13	157	6	156	7e-27	95.9	157	92.3566878980892
gnl|RZaadb|1771|WP_016732925.1	gnl|ECaadb|2622	35.73	571	334	17	45	598	22	576	1e-80	261	600	92.3333333333333
gnl|RZaadb|1779|WP_016732937.1	gnl|ECaadb|2954	75.42	236	58	0	22	257	17	252	1e-142	397	257	91.8287937743191
gnl|RZaadb|1780|WP_016732938.1	gnl|ECaadb|2720	44.5	391	201	6	13	391	6	392	9e-106	314	396	95.7070707070707
gnl|RZaadb|1782|WP_016732941.1	gnl|ECaadb|795	57.37	753	296	4	4	750	2	735	0	874	829	90.108564535585
gnl|RZaadb|1783|WP_016732942.1	gnl|ECaadb|1007	35.24	105	63	2	7	108	3	105	1e-13	60.5	141	72.3404255319149
gnl|RZaadb|1788|WP_016732948.1	gnl|ECaadb|164	45.99	237	128	0	1	237	9	245	4e-69	210	247	95.9514170040486
gnl|RZaadb|1789|WP_016732949.1	gnl|ECaadb|165	43.18	132	72	2	116	244	136	267	3e-16	73.9	276	46.7391304347826
gnl|RZaadb|1790|WP_016732950.1	gnl|ECaadb|166	31.6	231	150	2	143	370	223	448	5e-33	125	374	60.9625668449198
gnl|RZaadb|1790|WP_016732950.1	gnl|ECaadb|166	36.78	174	99	2	8	181	4	166	1e-21	92.8	374	46.524064171123
gnl|RZaadb|1792|WP_016732952.1	gnl|ECaadb|169	38.08	323	177	6	33	347	22	329	1e-55	182	355	88.7323943661972
gnl|RZaadb|1793|WP_016732953.1	gnl|ECaadb|171	44.27	253	141	0	4	256	2	254	3e-64	199	272	93.0147058823529
gnl|RZaadb|1795|WP_016732955.1	gnl|ECaadb|172	32.74	394	228	15	5	380	6	380	4e-30	116	389	96.6580976863753
gnl|RZaadb|1798|WP_016732959.1	gnl|ECaadb|1111	46.27	268	142	1	16	281	9	276	1e-75	229	281	94.661921708185
gnl|RZaadb|1804|WP_016732965.1	gnl|ECaadb|566	50.36	278	136	2	28	303	34	311	9e-96	283	323	85.4489164086687
gnl|RZaadb|1806|WP_016732967.1	gnl|ECaadb|2395	32.43	148	95	3	1	148	14	156	2e-24	89.4	150	98.6666666666667
gnl|RZaadb|1807|WP_016732968.1	gnl|ECaadb|2494	47.74	155	81	0	246	400	1	155	1e-29	109	405	38.2716049382716
gnl|RZaadb|1808|WP_016732969.1	gnl|ECaadb|3445	31.4	363	215	10	17	367	9	349	2e-45	157	384	91.40625
gnl|RZaadb|1832|WP_016733010.1	gnl|ECaadb|3344	35.4	113	69	2	1	109	5	117	2e-15	67.8	175	62.2857142857143
gnl|RZaadb|1839|WP_016733019.1	gnl|ECaadb|791	31.45	283	189	3	66	346	35	314	2e-29	115	430	65.3488372093023
gnl|RZaadb|1843|WP_016733023.1	gnl|ECaadb|3605	51.08	323	155	2	7	326	5	327	2e-103	303	326	98.159509202454
gnl|RZaadb|1846|WP_016733027.1	gnl|ECaadb|3771	64.46	287	102	0	14	300	23	309	2e-92	276	334	85.9281437125749
gnl|RZaadb|1847|WP_016733029.1	gnl|ECaadb|3360	40.95	442	239	6	8	431	9	446	4e-105	317	453	93.598233995585
gnl|RZaadb|1848|WP_016733030.1	gnl|ECaadb|3359	49.03	616	299	10	1	608	1	609	0	551	608	100
gnl|RZaadb|1850|WP_016733032.1	gnl|ECaadb|3292	41.9	685	375	10	1	673	1	674	8e-146	438	701	96.0057061340942
gnl|RZaadb|1851|WP_016733034.1	gnl|ECaadb|1018	44.83	716	386	5	460	1166	431	1146	0	604	1167	60.5826906598115
gnl|RZaadb|1851|WP_016733034.1	gnl|ECaadb|1018	34.47	235	149	2	64	297	64	294	4e-32	132	1167	20.0514138817481
gnl|RZaadb|1854|WP_016733040.1	gnl|ECaadb|3612	59.46	962	364	7	4	961	1	940	0	1116	973	98.4583761562179
gnl|RZaadb|1855|WP_016733041.1	gnl|ECaadb|3613	57.27	110	45	2	5	114	6	113	5e-42	135	173	63.5838150289017
gnl|RZaadb|1857|WP_016733044.1	gnl|ECaadb|361	42.86	371	181	10	1	368	1	343	2e-82	252	373	98.6595174262735
gnl|RZaadb|1858|WP_016733045.1	gnl|ECaadb|362	53.01	366	171	1	6	370	2	367	1e-132	381	376	97.0744680851064
gnl|RZaadb|1862|WP_016733051.1	gnl|ECaadb|235	48.38	308	154	1	9	316	7	309	9e-86	260	353	87.2521246458924
gnl|RZaadb|1877|WP_016733068.1	gnl|ECaadb|3683	30	100	69	1	1	99	1	100	1e-07	51.2	502	19.7211155378486
gnl|RZaadb|1889|WP_016733083.1	gnl|ECaadb|722	30.63	320	195	6	378	688	421	722	1e-25	109	716	43.4357541899441
gnl|RZaadb|1891|WP_016733085.1	gnl|ECaadb|466	34.01	394	257	2	18	409	16	408	6e-62	202	413	94.9152542372881
gnl|RZaadb|1895|WP_016733089.1	gnl|ECaadb|1004	42.47	259	138	5	1	254	2	254	1e-60	189	260	97.6923076923077
gnl|RZaadb|1899|WP_016733095.1	gnl|ECaadb|571	34.5	200	110	4	15	207	4	189	3e-26	104	368	52.445652173913
gnl|RZaadb|1907|WP_016733105.1	gnl|ECaadb|1152	39.7	267	153	4	1	267	2	260	4e-49	165	270	98.8888888888889
gnl|RZaadb|1908|WP_016733106.1	gnl|ECaadb|740	37.14	385	231	5	3	382	7	385	2e-78	245	407	93.3660933660934
gnl|RZaadb|1915|WP_016733113.1	gnl|ECaadb|2526	55.97	536	232	4	4	537	5	538	0	571	542	98.5239852398524
gnl|RZaadb|1917|WP_016733115.1	gnl|ECaadb|3490	41.27	252	141	4	6	253	3	251	8e-56	177	256	96.875
gnl|RZaadb|1920|WP_016733120.1	gnl|ECaadb|1772	31.09	119	80	1	31	147	30	148	2e-11	55.8	152	76.9736842105263
gnl|RZaadb|1923|WP_016733124.1	gnl|ECaadb|1613	30.95	168	112	2	8	175	4	167	2e-24	92	194	86.5979381443299
gnl|RZaadb|1924|WP_016733126.1	gnl|ECaadb|1570	49.24	658	312	6	7	661	4	642	0	663	668	98.0538922155689
gnl|RZaadb|1925|WP_016733127.1	gnl|ECaadb|4279	48.44	64	33	0	48	111	13	76	3e-16	66.2	134	47.7611940298507
gnl|RZaadb|1932|WP_016733137.1	gnl|ECaadb|4165	50.11	469	212	10	2	465	1	452	1e-134	393	467	99.3576017130621
gnl|RZaadb|1938|WP_016733144.1	gnl|ECaadb|568	40.79	152	71	2	54	202	38	173	3e-33	116	239	62.3430962343096
gnl|RZaadb|1942|WP_016733148.1	gnl|ECaadb|2068	48.23	141	71	1	15	153	11	151	3e-44	140	157	88.5350318471338
gnl|RZaadb|1948|WP_016733155.1	gnl|ECaadb|2635	33.95	377	215	15	8	372	3	357	4e-49	167	378	96.5608465608466
gnl|RZaadb|1949|WP_016733156.1	gnl|ECaadb|2633	59.17	943	368	6	21	949	17	956	0	1025	954	97.3794549266247
gnl|RZaadb|1950|WP_016733157.1	gnl|ECaadb|1915	36.64	232	127	6	121	343	45	265	4e-43	147	346	64.4508670520231
gnl|RZaadb|1953|WP_016733160.1	gnl|ECaadb|1531	46.04	404	216	2	10	412	3	405	5e-131	380	413	97.5786924939467
gnl|RZaadb|1955|WP_016733162.1	gnl|ECaadb|1533	58.2	244	100	1	1	244	1	242	4e-103	296	251	97.2111553784861
gnl|RZaadb|1960|WP_016733167.1	gnl|ECaadb|1497	35.81	363	211	8	8	361	7	356	1e-51	173	372	95.1612903225806
gnl|RZaadb|1967|WP_016733175.1	gnl|ECaadb|3055	50.93	214	99	3	7	217	6	216	1e-65	200	225	93.7777777777778
gnl|RZaadb|1974|WP_016733183.1	gnl|ECaadb|3856	41.38	174	95	5	9	177	11	182	7e-36	120	184	91.8478260869565
gnl|RZaadb|1980|WP_016733193.1	gnl|ECaadb|2317	33.47	239	147	6	17	250	7	238	4e-28	105	276	84.7826086956522
gnl|RZaadb|1985|WP_016733199.1	gnl|ECaadb|2448	52.93	871	380	10	6	867	7	856	0	877	884	97.5113122171946
gnl|RZaadb|1987|WP_016733203.1	gnl|ECaadb|1972	53.97	302	137	2	5	305	4	304	2e-82	248	309	97.411003236246
gnl|RZaadb|2001|WP_016733222.1	gnl|ECaadb|2249	59.6	755	301	4	18	769	5	758	0	855	770	97.6623376623377
gnl|RZaadb|2011|WP_016733235.1	gnl|ECaadb|3151	39.58	427	248	7	28	448	27	449	2e-96	295	461	91.3232104121475
gnl|RZaadb|2012|WP_016733237.1	gnl|ECaadb|880	42.68	82	46	1	12	92	10	91	2e-14	60.1	93	87.0967741935484
gnl|RZaadb|2013|WP_016733238.1	gnl|ECaadb|2643	40.38	213	113	5	1	212	1	200	4e-39	132	232	91.3793103448276
gnl|RZaadb|2016|WP_016733242.1	gnl|ECaadb|1468	57.92	461	194	0	1	461	1	461	5e-176	499	463	99.5680345572354
gnl|RZaadb|2018|WP_016733244.1	gnl|ECaadb|1469	67.67	529	171	0	6	534	12	540	0	759	535	98.8785046728972
gnl|RZaadb|2025|WP_016733252.1	gnl|ECaadb|695	33.23	334	214	5	18	348	2	329	6e-55	180	348	95.1149425287356
gnl|RZaadb|2029|WP_016733256.1	gnl|ECaadb|3821	30.94	307	199	8	16	315	22	322	2e-34	125	316	94.9367088607595
gnl|RZaadb|2037|WP_016733267.1	gnl|ECaadb|3433	32.92	161	105	2	6	164	9	168	2e-24	90.5	172	92.4418604651163
gnl|RZaadb|2058|WP_016733289.1	gnl|ECaadb|2819	35.89	287	182	2	3	289	2	286	4e-52	169	289	99.3079584775086
gnl|RZaadb|2065|WP_016733297.1	gnl|ECaadb|3596	38.71	124	63	6	7	123	3	120	4e-12	56.2	127	92.1259842519685
gnl|RZaadb|2074|WP_016733306.1	gnl|ECaadb|118	44.05	311	156	5	1	304	1	300	5e-80	242	308	98.7012987012987
gnl|RZaadb|2076|WP_016733311.1	gnl|ECaadb|2715	58.09	346	141	1	1	342	1	346	2e-149	422	343	99.7084548104956
gnl|RZaadb|2087|WP_016733323.1	gnl|ECaadb|28	39.93	278	157	7	4	280	5	273	2e-44	150	316	87.6582278481013
gnl|RZaadb|2089|WP_016733325.1	gnl|ECaadb|2128	45.27	243	132	1	20	261	26	268	8e-64	198	261	92.72030651341
gnl|RZaadb|2090|WP_016733326.1	gnl|ECaadb|1160	42.93	198	109	2	14	211	3	196	2e-41	136	211	93.8388625592417
gnl|RZaadb|2092|WP_016733330.1	gnl|ECaadb|1818	40.78	179	90	2	9	172	4	181	1e-25	94	173	94.7976878612717
gnl|RZaadb|2096|WP_016733336.1	gnl|ECaadb|2644	33.99	303	185	5	3	300	5	297	2e-46	155	309	96.4401294498382
gnl|RZaadb|2103|WP_016733346.1	gnl|ECaadb|3154	66.67	138	46	0	2	139	3	140	2e-67	197	140	98.5714285714286
gnl|RZaadb|2104|WP_016733347.1	gnl|ECaadb|420	32.74	281	184	1	546	821	840	1120	3e-35	141	841	32.8180737217598
gnl|RZaadb|2113|WP_016733357.1	gnl|ECaadb|2775	33.33	252	135	8	17	244	9	251	1e-35	125	256	89.0625
gnl|RZaadb|2140|WP_016733397.1	gnl|ECaadb|4216	35.03	177	107	3	51	227	57	225	8e-33	117	257	68.8715953307393
gnl|RZaadb|2150|WP_016733409.1	gnl|ECaadb|3619	31.47	286	180	6	54	325	53	336	1e-19	89.4	527	51.6129032258064
gnl|RZaadb|2215|WP_016733493.1	gnl|ECaadb|1281	41.01	178	97	3	1	175	1	173	3e-37	124	176	99.4318181818182
gnl|RZaadb|2218|WP_016733499.1	gnl|ECaadb|1705	52.08	240	115	0	11	250	3	242	3e-86	256	323	74.3034055727554
gnl|RZaadb|2219|WP_016733500.1	gnl|ECaadb|1704	38.76	307	167	4	34	337	19	307	3e-56	182	340	89.4117647058823
gnl|RZaadb|2245|WP_016733537.1	gnl|ECaadb|2149	37.66	308	180	3	7	308	3	304	3e-64	203	351	86.039886039886
gnl|RZaadb|2246|WP_016733538.1	gnl|ECaadb|2722	37.05	251	157	1	48	298	66	315	3e-34	124	302	83.112582781457
gnl|RZaadb|2250|WP_016733543.1	gnl|ECaadb|2583	45.25	221	120	1	1	220	1	221	9e-67	203	239	92.0502092050209
gnl|RZaadb|2256|WP_016733549.1	gnl|ECaadb|3756	34.29	280	179	2	5	284	2	276	2e-40	139	302	92.7152317880795
gnl|RZaadb|2257|WP_016733550.1	gnl|ECaadb|2348	34.17	240	149	4	5	244	6	236	4e-34	120	250	96
gnl|RZaadb|2266|WP_016733559.1	gnl|ECaadb|2362	32.57	175	114	3	16	189	16	187	1e-17	74.7	197	88.3248730964467
gnl|RZaadb|2267|WP_016733560.1	gnl|ECaadb|4117	49.03	569	281	5	12	575	4	568	0	573	596	94.6308724832215
gnl|RZaadb|2269|WP_016733565.1	gnl|ECaadb|3903	40.38	208	123	1	78	285	108	314	2e-39	137	296	70.2702702702703
gnl|RZaadb|2275|WP_016733572.1	gnl|ECaadb|192	38.1	294	175	6	9	299	5	294	5e-54	175	300	97
gnl|RZaadb|2280|WP_016733577.1	gnl|ECaadb|1084	52.5	501	230	5	12	512	14	506	1e-177	506	516	97.0930232558139
gnl|RZaadb|2281|WP_016733578.1	gnl|ECaadb|1632	40.33	429	240	4	3	421	4	426	6e-104	312	424	98.8207547169811
gnl|RZaadb|2285|WP_016733582.1	gnl|ECaadb|2570	64.02	264	95	0	1	264	1	264	2e-123	349	264	100
gnl|RZaadb|2289|WP_016733589.1	gnl|ECaadb|2438	30.16	189	123	4	4	185	13	199	1e-15	71.2	243	74.8971193415638
gnl|RZaadb|2290|WP_016733591.1	gnl|ECaadb|2944	34.03	191	119	2	79	269	88	271	8e-11	58.5	292	65.4109589041096
gnl|RZaadb|2292|WP_016733594.1	gnl|ECaadb|3098	36.25	160	100	2	19	177	4	162	5e-29	102	178	89.3258426966292
gnl|RZaadb|2293|WP_016733595.1	gnl|ECaadb|2198	47.19	695	318	11	29	716	17	669	0	583	718	95.8217270194986
gnl|RZaadb|2297|WP_016733599.1	gnl|ECaadb|85	38.51	309	174	4	5	304	4	305	6e-52	170	308	97.4025974025974
gnl|RZaadb|2298|WP_016733600.1	gnl|ECaadb|79	35.06	445	262	10	26	465	24	446	5e-48	169	479	91.8580375782881
gnl|RZaadb|2307|WP_016733612.1	gnl|ECaadb|3512	43.68	277	149	1	12	288	23	292	2e-83	250	300	92.3333333333333
gnl|RZaadb|2308|WP_016733613.1	gnl|ECaadb|551	32.37	241	130	7	31	246	36	268	8e-27	101	246	87.8048780487805
gnl|RZaadb|2311|WP_016733616.1	gnl|ECaadb|2165	37.98	387	225	7	8	392	7	380	6e-84	258	400	96.25
gnl|RZaadb|2322|WP_016733629.1	gnl|ECaadb|1914	32.24	245	147	7	12	248	14	247	3e-32	115	254	93.3070866141732
gnl|RZaadb|2324|WP_016733632.1	gnl|ECaadb|3454	34.47	409	255	7	12	413	2	404	2e-76	240	419	95.9427207637231
gnl|RZaadb|2336|WP_016733653.1	gnl|ECaadb|2650	30.23	215	134	5	37	245	30	234	9e-11	57.4	245	85.3061224489796
gnl|RZaadb|2345|WP_016733664.1	gnl|ECaadb|3257	71.18	340	98	0	5	344	1	340	0	517	345	98.5507246376812
gnl|RZaadb|2346|WP_016733665.1	gnl|ECaadb|3258	66.25	397	132	1	1	395	1	397	0	541	395	100
gnl|RZaadb|2347|WP_016733666.1	gnl|ECaadb|4218	45.97	596	316	2	26	621	15	604	0	552	621	95.9742351046699
gnl|RZaadb|2348|WP_016733667.1	gnl|ECaadb|2772	38.74	444	249	7	2	441	4	428	2e-97	308	666	66.0660660660661
gnl|RZaadb|2352|WP_016733674.1	gnl|ECaadb|31	59.98	1137	359	12	1	1134	1	1044	0	1302	1162	97.5903614457831
gnl|RZaadb|2356|WP_016733683.1	gnl|ECaadb|800	54.69	320	129	7	4	315	5	316	4e-107	313	324	96.2962962962963
gnl|RZaadb|2364|WP_016733693.1	gnl|ECaadb|750	42.24	348	190	9	33	372	24	368	2e-77	241	379	89.7097625329815
gnl|RZaadb|2370|WP_016733701.1	gnl|ECaadb|344	37.76	241	141	5	14	249	7	243	1e-36	128	275	85.8181818181818
gnl|RZaadb|2371|WP_016733702.1	gnl|ECaadb|2571	40.78	282	133	5	13	271	8	278	7e-56	179	282	91.8439716312057
gnl|RZaadb|2373|WP_016733704.1	gnl|ECaadb|2373	37.79	217	125	6	29	243	21	229	1e-32	116	264	81.4393939393939
gnl|RZaadb|2378|WP_016733709.1	gnl|ECaadb|1100	40	185	106	3	3	183	5	188	5e-32	113	243	74.4855967078189
gnl|RZaadb|2384|WP_016733718.1	gnl|ECaadb|3575	33.85	325	212	2	212	534	210	533	5e-53	186	548	58.9416058394161
gnl|RZaadb|2384|WP_016733718.1	gnl|ECaadb|3575	43.43	99	56	0	24	122	21	119	3e-18	84.7	548	18.0656934306569
gnl|RZaadb|2385|WP_016733719.1	gnl|ECaadb|2222	43.16	285	127	8	28	302	15	274	9e-58	185	303	90.7590759075908
gnl|RZaadb|2387|WP_016733721.1	gnl|ECaadb|1661	37.79	172	104	2	39	210	16	184	3e-26	97.4	216	79.6296296296296
gnl|RZaadb|2393|WP_016733732.1	gnl|ECaadb|1309	37.12	396	241	5	2	395	1	390	1e-59	195	399	98.7468671679198
gnl|RZaadb|2398|WP_016733738.1	gnl|ECaadb|1154	31.12	466	294	9	66	510	54	513	1e-49	179	729	61.042524005487
gnl|RZaadb|2405|WP_016733745.1	gnl|ECaadb|4183	42.46	358	199	5	4	359	6	358	1e-86	263	367	97.0027247956403
gnl|RZaadb|2406|WP_016733746.1	gnl|ECaadb|3304	40.21	572	326	6	3	563	15	581	2e-128	385	565	99.2920353982301
gnl|RZaadb|2408|WP_016733749.1	gnl|ECaadb|3779	34.97	529	284	14	11	506	7	508	5e-85	271	548	90.5109489051095
gnl|RZaadb|2409|WP_016733750.1	gnl|ECaadb|1137	55.95	311	135	1	4	312	9	319	7e-125	358	328	94.2073170731707
gnl|RZaadb|2421|WP_016733765.1	gnl|ECaadb|2600	31.85	270	179	4	212	477	18	286	1e-33	125	488	54.5081967213115
gnl|RZaadb|2428|WP_016733775.1	gnl|ECaadb|2615	44.65	430	231	3	2	428	7	432	2e-132	385	436	97.9357798165138
gnl|RZaadb|2429|WP_016733776.1	gnl|ECaadb|3246	47.47	375	194	3	8	380	7	380	2e-114	336	380	98.1578947368421
gnl|RZaadb|2431|WP_016733778.1	gnl|ECaadb|1290	35.05	408	252	7	32	432	18	419	2e-60	200	442	90.7239819004525
gnl|RZaadb|2432|WP_016733779.1	gnl|ECaadb|1289	55.83	575	253	1	19	593	9	582	0	627	594	96.8013468013468
gnl|RZaadb|2433|WP_016733780.1	gnl|ECaadb|1287	48.78	164	84	0	1	164	1	164	3e-40	133	202	81.1881188118812
gnl|RZaadb|2436|WP_016733783.1	gnl|ECaadb|2757	42.96	533	286	4	6	532	12	532	2e-89	283	573	91.9720767888307
gnl|RZaadb|2441|WP_016733789.1	gnl|ECaadb|2125	40.91	242	119	5	14	237	8	243	1e-38	138	242	92.5619834710744
gnl|RZaadb|2454|WP_016733806.1	gnl|ECaadb|3212	43.22	317	173	5	18	332	18	329	6e-80	244	346	91.0404624277457
gnl|RZaadb|2466|WP_016733827.1	gnl|ECaadb|2554	37.2	293	179	3	1	289	1	292	6e-60	190	289	100
gnl|RZaadb|2494|WP_016733866.1	gnl|ECaadb|2364	56.25	224	95	2	9	229	4	227	3e-89	260	233	94.8497854077253
gnl|RZaadb|2498|WP_016733870.1	gnl|ECaadb|710	30.59	219	146	3	7	225	2	214	4e-30	108	233	93.9914163090129
gnl|RZaadb|2499|WP_016733871.1	gnl|ECaadb|709	47.62	315	157	1	20	334	24	330	3e-65	206	337	93.4718100890208
gnl|RZaadb|2500|WP_016733872.1	gnl|ECaadb|708	56.82	572	243	2	13	580	5	576	0	640	581	97.7624784853701
gnl|RZaadb|2501|WP_016733873.1	gnl|ECaadb|707	48.51	369	186	4	9	374	9	376	8e-117	341	375	97.6
