qName	sName	peri	alilen	numMM	nnGP	qSS	qSE	sSS	sSE	Evalue	bitScore	qlen	coveragePercent
gnl|ECaadb|1285|NP_415924.1	gnl|RZaadb|4879	75.09	281	69	1	3	283	7	286	2e-141	397	286	98.2517482517483
gnl|ECaadb|1287|NP_415926.4	gnl|RZaadb|2433	47.13	174	89	1	1	171	1	174	4e-40	133	201	85.0746268656716
gnl|ECaadb|1288|NP_415927.1	gnl|RZaadb|3805	39.86	286	156	6	22	295	24	305	3e-48	160	298	91.9463087248322
gnl|ECaadb|1289|NP_415928.1	gnl|RZaadb|2432	55.83	575	253	1	9	582	19	593	0	641	585	98.1196581196581
gnl|ECaadb|1290|NP_415929.1	gnl|RZaadb|2431	35.7	423	259	7	3	419	17	432	6e-69	223	430	96.9767441860465
gnl|ECaadb|1291|NP_415930.1	gnl|RZaadb|1238	43.78	185	100	2	1	182	1	184	6e-47	150	201	90.547263681592
gnl|ECaadb|1298|NP_415938.1	gnl|RZaadb|1065	44.66	253	137	1	243	495	446	695	6e-28	115	546	46.3369963369963
gnl|ECaadb|1299|NP_415939.2	gnl|RZaadb|5713	32.33	300	202	1	6	304	1	300	1e-51	170	307	97.3941368078176
gnl|ECaadb|1300|NP_415940.1	gnl|RZaadb|4315	61.99	442	156	5	5	435	12	452	8e-178	503	447	96.420581655481
gnl|ECaadb|1309|NP_415950.4	gnl|RZaadb|2393	37.12	396	241	5	1	390	2	395	1e-60	198	391	99.7442455242967
gnl|ECaadb|1315|NP_415956.1	gnl|RZaadb|5366	31.4	449	291	12	3	446	17	453	3e-47	167	468	94.8717948717949
gnl|ECaadb|1316|NP_415957.1	gnl|RZaadb|1514	65.93	364	120	2	22	381	23	386	0	514	381	94.488188976378
gnl|ECaadb|1317|NP_415958.1	gnl|RZaadb|1515	65.12	301	102	1	1	301	1	298	1e-108	318	337	89.3175074183976
gnl|ECaadb|1318|NP_415959.1	gnl|RZaadb|1516	60.46	306	120	1	9	313	15	320	5e-125	358	313	97.444089456869
gnl|ECaadb|1319|NP_415960.1	gnl|RZaadb|522	62.93	259	96	0	4	262	6	264	7e-58	183	264	98.1060606060606
gnl|ECaadb|1320|NP_415961.1	gnl|RZaadb|5138	60.97	474	185	0	1	474	1	474	0	567	474	100
gnl|ECaadb|1324|NP_415965.1	gnl|RZaadb|2897	57.49	167	69	1	3	169	7	171	2e-59	180	172	97.0930232558139
gnl|ECaadb|1329|NP_415970.4	gnl|RZaadb|4665	56.2	484	203	2	9	488	6	484	3e-176	502	499	96.1923847695391
gnl|ECaadb|1337|NP_415981.1	gnl|RZaadb|3821	34.2	231	127	7	1	229	1	208	7e-26	100	297	77.1043771043771
gnl|ECaadb|1348|NP_415995.4	gnl|RZaadb|4959	49.84	313	153	3	25	334	34	345	8e-86	260	336	92.2619047619048
gnl|ECaadb|1352|NP_415999.1	gnl|RZaadb|97	57.04	142	60	1	1	141	1	142	4e-55	167	143	98.6013986013986
gnl|ECaadb|1355|NP_416002.1	gnl|RZaadb|4352	46.74	291	150	4	11	296	21	311	6e-63	199	298	95.9731543624161
gnl|ECaadb|1371|NP_416018.1	gnl|RZaadb|4088	49.15	763	378	5	3	759	4	762	0	744	759	99.7364953886693
gnl|ECaadb|1380|NP_416031.1	gnl|RZaadb|4637	33.56	292	186	4	30	317	29	316	6e-27	106	342	84.2105263157895
gnl|ECaadb|1382|NP_416033.1	gnl|RZaadb|1006	33.23	313	193	5	29	338	28	327	1e-48	164	340	91.1764705882353
gnl|ECaadb|1385|NP_416036.1	gnl|RZaadb|1168	45.02	251	132	2	4	248	3	253	2e-76	229	252	97.2222222222222
gnl|ECaadb|1389|NP_416041.1	gnl|RZaadb|916	51.48	305	143	3	7	308	5	307	4e-100	294	308	98.051948051948
gnl|ECaadb|1391|NP_416043.1	gnl|RZaadb|4042	36.57	268	149	3	1	256	1	259	5e-45	152	293	87.3720136518771
gnl|ECaadb|1395|NP_416047.4	gnl|RZaadb|3409	37.84	111	61	3	38	143	54	161	5e-17	70.9	144	73.6111111111111
gnl|ECaadb|1403|NP_416056.1	gnl|RZaadb|4389	40.5	684	393	6	5	680	8	685	8e-152	454	681	99.2657856093979
gnl|ECaadb|1404|NP_416057.1	gnl|RZaadb|4896	36.14	249	140	8	4	247	10	244	4e-39	134	248	98.3870967741936
gnl|ECaadb|1407|NP_416060.1	gnl|RZaadb|3540	47.72	417	215	3	6	421	11	425	2e-122	364	486	85.59670781893
gnl|ECaadb|1439|NP_416099.1	gnl|RZaadb|5458	47	100	52	1	4	102	2	101	4e-23	83.6	108	91.6666666666667
gnl|ECaadb|1453|NP_416113.1	gnl|RZaadb|5539	41.42	408	235	2	11	414	3	410	3e-89	274	417	96.8824940047962
gnl|ECaadb|1459|NP_416119.1	gnl|RZaadb|5107	52.72	459	206	5	10	462	9	462	7e-139	404	462	98.051948051948
gnl|ECaadb|1460|NP_416120.1	gnl|RZaadb|5798	42.93	368	207	2	5	370	7	373	3e-81	255	510	71.7647058823529
gnl|ECaadb|1468|NP_416128.1	gnl|RZaadb|2016	57.92	461	194	0	1	461	1	461	3e-168	479	467	98.7152034261242
gnl|ECaadb|1469|NP_416129.1	gnl|RZaadb|2018	67.67	529	171	0	12	540	6	534	0	759	548	96.5328467153285
gnl|ECaadb|1480|NP_416140.1	gnl|RZaadb|3450	31.29	326	207	5	6	326	5	318	1e-33	124	333	96.3963963963964
gnl|ECaadb|1490|NP_416150.1	gnl|RZaadb|101	56.59	205	89	0	4	208	35	239	1e-76	229	211	97.1563981042654
gnl|ECaadb|1492|NP_416152.1	gnl|RZaadb|5470	42.57	202	113	3	1	201	1	200	1e-40	135	201	100
gnl|ECaadb|1494|NP_416154.1	gnl|RZaadb|391	40.81	419	237	4	4	421	6	414	2e-103	311	424	98.5849056603774
gnl|ECaadb|1495|NP_416155.1	gnl|RZaadb|1151	41.67	192	110	1	29	218	15	206	2e-49	157	218	87.1559633027523
gnl|ECaadb|1497|NP_416157.1	gnl|RZaadb|1960	35.81	363	211	8	7	356	8	361	2e-51	173	369	94.8509485094851
gnl|ECaadb|1498|NP_416159.2	gnl|RZaadb|2566	37.04	135	84	1	5	139	7	140	1e-20	80.1	144	93.75
gnl|ECaadb|1502|NP_416163.1	gnl|RZaadb|2819	37.04	135	61	8	49	173	51	171	1e-13	63.2	173	72.2543352601156
gnl|ECaadb|1505|NP_416167.1	gnl|RZaadb|5388	48.12	372	178	5	5	365	3	370	4e-109	322	365	98.9041095890411
gnl|ECaadb|1506|NP_416168.1	gnl|RZaadb|420	37.88	132	71	3	1	126	1	127	2e-26	94.4	135	93.3333333333333
gnl|ECaadb|1509|NP_416171.1	gnl|RZaadb|1303	45.87	109	59	0	1	109	1	109	2e-35	115	115	94.7826086956522
gnl|ECaadb|1511|NP_416173.1	gnl|RZaadb|2910	49.74	193	89	5	1	187	1	191	1e-49	157	193	96.8911917098446
gnl|ECaadb|1512|NP_416174.1	gnl|RZaadb|1185	39.23	311	188	1	8	318	29	338	3e-60	198	389	79.9485861182519
gnl|ECaadb|1513|NP_416175.1	gnl|RZaadb|3019	32.93	334	222	2	1	334	1	332	5e-47	159	341	97.9472140762463
gnl|ECaadb|1514|NP_416176.1	gnl|RZaadb|3232	31.03	290	186	6	7	288	10	293	3e-24	97.4	310	90.9677419354839
gnl|ECaadb|1515|NP_416178.1	gnl|RZaadb|1710	38.29	350	202	8	37	372	69	418	3e-66	213	382	87.9581151832461
gnl|ECaadb|1516|NP_416179.1	gnl|RZaadb|1205	39.27	191	107	4	1	185	1	188	1e-33	117	213	86.8544600938967
gnl|ECaadb|1529|NP_416193.1	gnl|RZaadb|222	42.45	139	76	3	97	233	66	202	2e-24	96.7	334	41.0179640718563
gnl|ECaadb|1530|NP_416194.1	gnl|RZaadb|5466	37.82	119	71	1	8	123	5	123	2e-28	99.4	138	84.0579710144928
gnl|ECaadb|1531|NP_416195.1	gnl|RZaadb|1953	46.04	404	216	2	3	405	10	412	7e-131	380	406	99.2610837438424
gnl|ECaadb|1533|NP_416197.1	gnl|RZaadb|1955	58.2	244	100	1	1	242	1	244	6e-103	296	248	97.5806451612903
gnl|ECaadb|1534|NP_416198.2	gnl|RZaadb|389	60.41	485	170	4	20	495	18	489	0	627	495	96.1616161616162
gnl|ECaadb|1538|NP_416202.1	gnl|RZaadb|4040	46.82	1023	522	13	1	1018	1	1006	0	906	1018	100
gnl|ECaadb|1543|NP_416207.1	gnl|RZaadb|4272	34.98	263	154	5	15	273	17	266	2e-33	121	288	89.9305555555556
gnl|ECaadb|1545|NP_416209.1	gnl|RZaadb|2590	39.16	526	300	10	16	527	7	526	2e-119	359	531	96.4218455743879
gnl|ECaadb|1546|NP_416210.4	gnl|RZaadb|4947	33.59	390	239	8	1	378	1	382	4e-56	186	383	98.6945169712794
gnl|ECaadb|1549|NP_416213.1	gnl|RZaadb|729	32.42	256	163	6	63	311	104	356	2e-34	126	312	79.8076923076923
gnl|ECaadb|1551|NP_416215.1	gnl|RZaadb|551	40.86	93	52	2	7	97	8	99	2e-21	79	97	93.8144329896907
gnl|ECaadb|1552|NP_416216.5	gnl|RZaadb|3058	31.1	492	316	8	64	551	23	495	2e-64	216	566	86.2190812720848
gnl|ECaadb|1557|NP_416221.1	gnl|RZaadb|5469	42.27	459	256	4	17	466	28	486	4e-116	348	478	94.1422594142259
gnl|ECaadb|1559|NP_416223.1	gnl|RZaadb|3445	37.35	83	43	3	48	129	178	252	2e-09	52.4	154	53.2467532467532
gnl|ECaadb|1561|NP_416225.1	gnl|RZaadb|5434	50.82	183	88	1	1	183	1	181	6e-62	187	183	100
gnl|ECaadb|1563|NP_416227.1	gnl|RZaadb|2735	50.54	93	46	0	2	94	5	97	1e-30	102	99	93.9393939393939
gnl|ECaadb|1564|NP_416228.1	gnl|RZaadb|3421	36.24	814	491	15	1	794	1	806	3e-153	465	795	99.874213836478
gnl|ECaadb|1565|NP_416229.1	gnl|RZaadb|3422	50.29	344	153	4	1	326	1	344	9e-123	354	327	99.6941896024465
gnl|ECaadb|1567|NP_416231.1	gnl|RZaadb|311	58.97	117	48	0	1	117	1	117	5e-37	120	118	99.1525423728814
gnl|ECaadb|1569|NP_416233.1	gnl|RZaadb|6078	58.54	164	67	1	14	177	16	178	4e-55	170	180	91.1111111111111
gnl|ECaadb|1570|NP_416234.1	gnl|RZaadb|1924	49.24	658	312	6	4	642	7	661	0	663	642	99.5327102803738
gnl|ECaadb|1588|NP_416254.1	gnl|RZaadb|2914	51.48	270	123	3	4	268	8	274	2e-83	249	275	96.3636363636364
gnl|ECaadb|1590|NP_416256.2	gnl|RZaadb|4535	41.96	112	54	5	5	111	8	113	3e-18	76.3	191	56.020942408377
gnl|ECaadb|1597|NP_416263.1	gnl|RZaadb|1252	36.06	269	159	7	1	266	1	259	8e-45	149	268	99.2537313432836
gnl|ECaadb|1607|NP_416273.1	gnl|RZaadb|1527	42.74	124	65	2	3	122	14	135	6e-26	92.8	135	88.8888888888889
gnl|ECaadb|1613|NP_416279.1	gnl|RZaadb|1923	30.95	168	112	2	4	167	8	175	9e-22	85.1	183	89.6174863387978
gnl|ECaadb|1614|NP_416280.1	gnl|RZaadb|3331	32.11	218	137	3	311	527	32	239	5e-22	94.7	618	35.1132686084142
gnl|ECaadb|1616|NP_416282.4	gnl|RZaadb|5856	51.69	207	93	4	4	207	2	204	5e-67	202	213	95.7746478873239
gnl|ECaadb|1622|NP_416288.1	gnl|RZaadb|4624	38.49	317	186	4	28	340	30	341	8e-66	209	347	90.2017291066282
gnl|ECaadb|1626|NP_416292.1	gnl|RZaadb|2890	53.28	122	57	0	9	130	16	137	5e-48	149	137	89.051094890511
gnl|ECaadb|1629|NP_416295.1	gnl|RZaadb|1371	51.25	279	131	1	6	284	9	282	2e-101	295	284	98.2394366197183
gnl|ECaadb|1631|NP_416297.1	gnl|RZaadb|268	66.72	643	214	0	2	644	5	647	0	929	644	99.8447204968944
gnl|ECaadb|1632|NP_416298.1	gnl|RZaadb|2281	40.79	429	238	4	4	426	3	421	5e-104	312	427	99.0632318501171
gnl|ECaadb|1638|NP_416304.1	gnl|RZaadb|3731	32.74	226	151	1	32	256	36	261	2e-37	130	273	82.4175824175824
gnl|ECaadb|1639|NP_416305.1	gnl|RZaadb|3368	38.86	386	230	4	11	393	40	422	2e-52	178	393	97.4554707379135
gnl|ECaadb|1640|NP_416306.2	gnl|RZaadb|4097	43.52	108	61	0	1	108	1	108	7e-28	96.3	115	93.9130434782609
gnl|ECaadb|1648|NP_416314.1	gnl|RZaadb|4051	52.84	335	148	4	2	336	1	325	4e-118	343	361	92.797783933518
gnl|ECaadb|1650|NP_416316.1	gnl|RZaadb|5500	33.33	204	126	3	17	217	13	209	8e-35	130	374	53.7433155080214
gnl|ECaadb|1653|NP_416319.1	gnl|RZaadb|3288	55.33	553	240	4	3	550	15	565	0	624	561	97.6827094474153
gnl|ECaadb|1655|NP_416321.1	gnl|RZaadb|1063	33.83	133	85	1	1	130	1	133	8e-16	71.2	231	56.2770562770563
gnl|ECaadb|1657|NP_416323.4	gnl|RZaadb|77	45.22	115	60	2	1	114	1	113	9e-28	95.9	114	100
gnl|ECaadb|1660|NP_416326.1	gnl|RZaadb|5074	44.66	253	138	2	193	443	121	373	5e-61	201	453	55.4083885209713
gnl|ECaadb|1661|NP_416327.1	gnl|RZaadb|2387	37.79	172	104	2	16	184	39	210	2e-25	95.5	192	88.0208333333333
gnl|ECaadb|1664|NP_416330.1	gnl|RZaadb|5808	52.52	238	105	2	1	233	5	239	1e-72	229	518	44.980694980695
gnl|ECaadb|1665|NP_416331.1	gnl|RZaadb|227	31.15	122	82	2	3	124	2	121	4e-12	60.1	323	37.7708978328173
gnl|ECaadb|1671|NP_416337.1	gnl|RZaadb|4	57.58	66	26	1	5	68	4	69	6e-22	77.8	69	92.7536231884058
gnl|ECaadb|1676|NP_416342.4	gnl|RZaadb|5954	41.93	384	214	3	31	412	16	392	1e-75	241	457	83.5886214442013
gnl|ECaadb|1677|NP_416343.1	gnl|RZaadb|4286	34.85	264	143	9	36	287	30	276	8e-34	123	293	86.0068259385665
gnl|ECaadb|1678|NP_416344.1	gnl|RZaadb|4558	43.13	619	321	8	33	630	26	634	2e-153	458	682	87.683284457478
gnl|ECaadb|1692|NP_416359.1	gnl|RZaadb|2902	38.7	690	406	7	3	676	11	699	6e-140	423	686	98.2507288629738
gnl|ECaadb|1693|NP_416360.1	gnl|RZaadb|5125	35.34	133	85	1	88	219	107	239	9e-15	68.2	219	60.2739726027397
gnl|ECaadb|1697|NP_416364.1	gnl|RZaadb|5126	50	194	97	0	10	203	10	203	1e-64	196	213	91.0798122065728
gnl|ECaadb|1698|NP_416365.1	gnl|RZaadb|3176	62.52	595	222	1	8	601	10	604	0	758	603	98.5074626865672
gnl|ECaadb|1699|NP_416366.1	gnl|RZaadb|297	48.96	482	239	6	11	489	12	489	1e-164	472	491	97.5560081466395
gnl|ECaadb|1700|NP_416367.1	gnl|RZaadb|4681	33.22	289	185	4	1	284	1	286	1e-42	145	289	98.2698961937716
gnl|ECaadb|1701|NP_416368.1	gnl|RZaadb|1500	38.87	476	280	6	3	476	2	468	1e-89	279	480	98.75
gnl|ECaadb|1703|NP_416370.2	gnl|RZaadb|5704	34.29	245	149	8	199	433	389	631	3e-28	115	440	53.4090909090909
gnl|ECaadb|1704|NP_416371.4	gnl|RZaadb|2219	38.1	294	162	3	31	307	47	337	1e-57	186	310	89.3548387096774
gnl|ECaadb|1705|NP_416372.1	gnl|RZaadb|2218	52.08	240	115	0	3	242	11	250	6e-90	266	251	95.6175298804781
gnl|ECaadb|1706|NP_416373.1	gnl|RZaadb|1357	52.63	247	117	0	10	256	11	257	3e-58	184	261	94.6360153256705
gnl|ECaadb|1707|NP_416374.1	gnl|RZaadb|5036	61.68	334	126	2	1	334	1	332	2e-145	412	336	99.4047619047619
gnl|ECaadb|1708|NP_416375.1	gnl|RZaadb|1484	37.06	143	90	0	1	143	1	143	2e-26	98.2	203	70.4433497536946
gnl|ECaadb|1710|NP_416377.1	gnl|RZaadb|143	42.97	128	72	1	4	130	7	134	2e-33	114	173	73.4104046242775
gnl|ECaadb|1711|NP_416378.1	gnl|RZaadb|1481	47.58	248	126	3	1	246	1	246	1e-71	217	246	100
gnl|ECaadb|1713|NP_416380.1	gnl|RZaadb|5448	41.37	597	337	9	2	590	5	596	5e-149	440	590	99.8305084745763
gnl|ECaadb|1715|NP_416382.1	gnl|RZaadb|3380	30.22	139	86	5	2	131	7	143	4e-10	56.6	272	47.7941176470588
gnl|ECaadb|1719|NP_416386.4	gnl|RZaadb|4162	37.5	776	450	13	39	803	6	757	2e-169	506	809	94.5611866501854
gnl|ECaadb|1725|NP_416393.1	gnl|RZaadb|211	38.42	557	323	3	42	587	39	586	8e-84	276	692	78.9017341040462
gnl|ECaadb|1726|NP_416394.1	gnl|RZaadb|5517	31.84	358	219	4	3	347	4	349	1e-41	147	382	90.3141361256545
gnl|ECaadb|1729|NP_416397.1	gnl|RZaadb|1497	50.14	357	156	5	3	338	4	359	2e-108	319	349	96.2750716332378
gnl|ECaadb|1730|NP_416398.1	gnl|RZaadb|1104	39.84	246	139	3	30	267	32	276	3e-54	176	286	83.2167832167832
gnl|ECaadb|1731|NP_416399.1	gnl|RZaadb|4004	46.91	275	127	5	245	515	336	595	7e-39	147	533	50.844277673546
gnl|ECaadb|1733|NP_416401.1	gnl|RZaadb|866	36.69	139	88	0	17	155	13	151	4e-24	89.7	167	83.2335329341317
gnl|ECaadb|1734|NP_416402.2	gnl|RZaadb|3205	47.81	389	201	2	166	552	364	752	4e-125	382	557	69.4793536804309
gnl|ECaadb|1735|NP_416403.1	gnl|RZaadb|5950	58.93	56	22	1	8	62	14	69	3e-12	63.9	308	17.8571428571429
gnl|ECaadb|1736|NP_416404.1	gnl|RZaadb|1108	43.17	278	158	0	1	278	1	278	3e-74	227	295	94.2372881355932
gnl|ECaadb|1742|NP_416410.1	gnl|RZaadb|3290	45.27	455	245	3	1	451	1	455	6e-119	354	474	95.1476793248945
gnl|ECaadb|1743|NP_416411.1	gnl|RZaadb|4860	43	207	115	2	15	220	21	225	3e-49	160	266	77.4436090225564
gnl|ECaadb|1744|NP_416413.1	gnl|RZaadb|5157	49.9	497	247	2	7	502	3	498	3e-175	500	504	98.4126984126984
gnl|ECaadb|1745|NP_416414.1	gnl|RZaadb|5158	46.86	318	167	2	1	317	1	317	1e-104	307	329	96.3525835866261
gnl|ECaadb|1753|NP_416422.1	gnl|RZaadb|192	39.27	191	103	4	3	182	6	194	4e-35	119	182	98.9010989010989
gnl|ECaadb|1754|NP_416423.4	gnl|RZaadb|2772	39.13	621	344	9	10	605	59	670	5e-147	438	610	97.7049180327869
gnl|ECaadb|1755|NP_416424.1	gnl|RZaadb|1230	34.34	198	127	2	2	199	4	198	7e-32	112	218	90.8256880733945
gnl|ECaadb|1759|NP_416428.1	gnl|RZaadb|5681	54.38	217	98	1	1	216	1	217	3e-58	181	222	97.2972972972973
gnl|ECaadb|1761|NP_416430.1	gnl|RZaadb|4344	38.89	234	139	3	34	266	27	257	6e-45	149	266	87.593984962406
gnl|ECaadb|1772|NP_416442.1	gnl|RZaadb|1920	31.09	119	80	1	30	148	31	147	3e-11	55.8	159	74.8427672955975
gnl|ECaadb|1777|NP_416451.1	gnl|RZaadb|6013	38.19	432	237	6	15	435	8	420	2e-88	274	457	92.1225382932166
gnl|ECaadb|1782|NP_416456.1	gnl|RZaadb|1107	36.14	83	50	1	48	127	109	191	7e-16	68.2	137	58.3941605839416
gnl|ECaadb|1784|NP_416458.1	gnl|RZaadb|205	44	225	121	3	22	243	22	244	7e-66	202	245	90.6122448979592
gnl|ECaadb|1791|NP_416465.2	gnl|RZaadb|1310	41.21	165	95	2	394	558	168	330	2e-28	115	564	29.2553191489362
gnl|ECaadb|1793|NP_416467.1	gnl|RZaadb|5280	45.21	219	109	4	39	251	43	256	3e-45	154	305	69.8360655737705
gnl|ECaadb|1797|NP_416471.1	gnl|RZaadb|5460	42.27	194	110	1	19	212	23	214	1e-47	154	231	83.982683982684
gnl|ECaadb|1802|NP_416479.1	gnl|RZaadb|1433	39.13	115	64	2	29	137	4	118	2e-23	85.9	137	79.5620437956204
gnl|ECaadb|1803|NP_416480.1	gnl|RZaadb|5426	64.45	256	89	1	79	334	62	315	4e-121	348	334	76.6467065868263
gnl|ECaadb|1804|NP_416481.1	gnl|RZaadb|2600	34.54	194	122	4	15	208	20	208	1e-25	96.7	211	91.9431279620853
gnl|ECaadb|1810|NP_416489.1	gnl|RZaadb|1187	48.65	483	231	9	10	484	27	500	1e-138	406	484	98.1404958677686
gnl|ECaadb|1814|NP_416493.1	gnl|RZaadb|4895	39.32	295	174	2	1	290	1	295	1e-65	205	305	95.0819672131148
gnl|ECaadb|1815|NP_416494.1	gnl|RZaadb|3115	40.4	151	83	3	84	231	103	249	3e-28	107	310	47.741935483871
gnl|ECaadb|1818|NP_416497.1	gnl|RZaadb|2092	40.78	179	90	2	4	181	9	172	8e-36	120	181	98.3425414364641
gnl|ECaadb|1829|NP_416514.4	gnl|RZaadb|6108	31.58	342	231	3	41	382	26	364	6e-53	178	388	88.1443298969072
gnl|ECaadb|1834|NP_416519.4	gnl|RZaadb|1239	30.08	256	176	3	2	256	4	257	3e-24	97.8	309	82.5242718446602
gnl|ECaadb|1836|NP_416521.2	gnl|RZaadb|942	41.25	80	47	0	1	80	1	80	8e-18	68.6	83	96.3855421686747
gnl|ECaadb|1839|NP_416524.1	gnl|RZaadb|3240	42.19	429	237	6	7	428	5	429	3e-98	298	434	97.2350230414746
gnl|ECaadb|1841|NP_416526.4	gnl|RZaadb|1023	50	198	94	3	163	355	4	201	4e-63	197	355	54.3661971830986
gnl|ECaadb|1842|NP_416527.1	gnl|RZaadb|1022	37.09	213	116	6	1	195	1	213	7e-34	117	196	99.4897959183673
gnl|ECaadb|1843|NP_416528.2	gnl|RZaadb|1020	34.74	213	128	4	1	211	2	205	2e-23	92.4	245	86.1224489795918
gnl|ECaadb|1844|NP_416529.1	gnl|RZaadb|1019	40.6	266	141	2	2	257	3	261	2e-60	189	258	99.2248062015504
gnl|ECaadb|1845|NP_416530.1	gnl|RZaadb|626	43.96	91	49	1	17	105	30	120	1e-21	84.3	203	43.8423645320197
gnl|ECaadb|1848|NP_416533.1	gnl|RZaadb|5349	47.56	471	240	5	1	466	1	469	2e-153	442	468	99.5726495726496
gnl|ECaadb|1856|NP_416542.1	gnl|RZaadb|1206	43.89	180	98	3	1	178	1	179	1e-45	146	185	96.2162162162162
gnl|ECaadb|1857|NP_416543.1	gnl|RZaadb|2747	68.07	285	91	0	5	289	2	286	4e-150	419	293	97.2696245733788
gnl|ECaadb|1858|NP_416544.1	gnl|RZaadb|2746	43.29	298	158	6	1	294	1	291	6e-60	191	299	98.3277591973244
gnl|ECaadb|1862|NP_416548.1	gnl|RZaadb|6134	36.36	418	244	10	1	406	1	408	1e-75	238	406	100
gnl|ECaadb|1865|NP_416551.1	gnl|RZaadb|2655	35.46	392	241	7	84	464	130	520	4e-71	231	464	82.1120689655172
gnl|ECaadb|1867|NP_416553.1	gnl|RZaadb|4184	46.43	476	247	4	5	477	4	474	1e-138	404	478	98.9539748953975
gnl|ECaadb|1870|NP_416556.1	gnl|RZaadb|3131	53.5	314	136	2	1	314	4	307	2e-118	341	321	97.8193146417446
gnl|ECaadb|1871|NP_416557.1	gnl|RZaadb|3132	65.65	361	114	2	1	361	1	351	0	505	373	96.7828418230563
gnl|ECaadb|1873|NP_416559.1	gnl|RZaadb|3151	38.78	98	56	2	3	100	13	106	2e-10	57	248	39.5161290322581
gnl|ECaadb|1879|NP_416565.1	gnl|RZaadb|6112	31.58	152	94	4	4	146	5	155	9e-18	72.8	147	97.2789115646258
gnl|ECaadb|1883|NP_416569.1	gnl|RZaadb|5177	39.66	174	85	5	13	183	18	174	2e-30	107	193	88.6010362694301
gnl|ECaadb|1892|NP_416578.2	gnl|RZaadb|400	35.22	318	196	5	80	388	68	384	2e-54	183	415	74.4578313253012
gnl|ECaadb|1893|NP_416579.1	gnl|RZaadb|2857	43.07	1024	579	3	17	1040	7	1026	0	706	1040	98.4615384615385
gnl|ECaadb|1897|NP_416583.1	gnl|RZaadb|4872	40.77	233	132	3	10	238	2	232	2e-48	157	240	95.4166666666667
gnl|ECaadb|1914|NP_416604.1	gnl|RZaadb|2322	32.24	245	147	7	14	247	12	248	4e-32	115	248	94.3548387096774
gnl|ECaadb|1915|NP_416605.2	gnl|RZaadb|1950	36.64	232	127	6	45	265	121	343	4e-43	147	272	81.25
gnl|ECaadb|1916|NP_416606.1	gnl|RZaadb|4655	54.81	270	114	1	5	266	4	273	4e-87	258	266	98.4962406015038
gnl|ECaadb|1917|NP_416607.1	gnl|RZaadb|4657	46.8	250	132	1	11	259	7	256	3e-48	158	262	95.0381679389313
gnl|ECaadb|1926|NP_416616.4	gnl|RZaadb|645	57.25	255	108	1	102	356	130	383	3e-81	251	369	69.1056910569106
gnl|ECaadb|1937|NP_416632.1	gnl|RZaadb|1075	53.67	177	82	0	40	216	42	218	1e-44	148	243	72.8395061728395
gnl|ECaadb|1938|NP_416633.1	gnl|RZaadb|1076	48.04	306	158	1	1	305	3	308	4e-100	294	308	99.025974025974
gnl|ECaadb|1939|NP_416634.1	gnl|RZaadb|1077	37.95	303	187	1	24	326	29	330	5e-39	141	385	78.7012987012987
gnl|ECaadb|1940|NP_416635.1	gnl|RZaadb|3284	58.06	279	117	0	27	305	24	302	4e-118	339	305	91.4754098360656
gnl|ECaadb|1941|NP_416636.1	gnl|RZaadb|4134	34.18	275	169	5	492	758	533	803	2e-39	154	765	34.9019607843137
gnl|ECaadb|1941|NP_416636.1	gnl|RZaadb|4134	30.53	380	218	11	99	462	29	378	4e-30	124	765	47.5816993464052
gnl|ECaadb|1945|NP_416640.2	gnl|RZaadb|4625	34.59	159	104	0	1	159	1	159	1e-26	98.2	192	82.8125
gnl|ECaadb|1946|NP_416641.1	gnl|RZaadb|173	35.06	251	152	4	3	247	6	251	7e-42	141	253	96.8379446640316
gnl|ECaadb|1953|NP_416651.1	gnl|RZaadb|2515	34.98	426	253	10	3	406	19	442	9e-59	196	412	98.0582524271845
gnl|ECaadb|1954|NP_416652.4	gnl|RZaadb|2516	43.14	401	221	5	5	398	3	403	3e-109	326	411	95.8637469586375
gnl|ECaadb|1956|NP_416654.1	gnl|RZaadb|4354	49.8	502	248	3	3	503	14	512	6e-164	472	506	99.0118577075099
gnl|ECaadb|1957|NP_416655.1	gnl|RZaadb|1569	34.03	335	187	10	4	332	2	308	1e-33	124	332	99.0963855421687
gnl|ECaadb|1960|NP_416658.1	gnl|RZaadb|625	43.15	146	77	3	47	189	30	172	1e-26	99.4	222	64.4144144144144
gnl|ECaadb|1972|NP_416670.1	gnl|RZaadb|1987	53.97	302	137	2	4	304	5	305	6e-94	278	312	96.474358974359
gnl|ECaadb|1984|NP_416682.4	gnl|RZaadb|3460	37.8	574	339	9	29	587	35	605	1e-117	360	604	92.5496688741722
gnl|ECaadb|1985|NP_416683.1	gnl|RZaadb|277	59.07	364	145	1	1	364	1	360	2e-146	416	364	100
gnl|ECaadb|1986|NP_416684.1	gnl|RZaadb|3459	56.39	360	132	2	4	339	21	379	7e-117	340	341	98.533724340176
gnl|ECaadb|1987|NP_416685.1	gnl|RZaadb|3458	58.14	528	219	2	1	527	4	530	0	613	529	99.6219281663516
gnl|ECaadb|1987|NP_416685.1	gnl|RZaadb|3458	37.8	246	143	4	25	269	305	541	9e-47	169	529	46.3137996219282
gnl|ECaadb|1989|NP_416687.1	gnl|RZaadb|1638	33.07	378	246	3	7	380	4	378	4e-39	142	396	94.4444444444444
