RPHASCH2410_RS11980	permease	WP_029531587.1
RPHASCH2410_RS32480	hypothetical protein	
RPHASCH2410_RS32485	IS5/IS1182 family transposase	
RPHASCH2410_RS11985	hypothetical protein	WP_016734500.1
RPHASCH2410_RS11990	SulP family inorganic anion transporter	WP_016734499.1
RPHASCH2410_RS11995	carbonic anhydrase	WP_010058543.1
RPHASCH2410_RS12000	SOS response-associated peptidase	WP_046977106.1
RPHASCH2410_RS12005	hypothetical protein	WP_016734497.1
RPHASCH2410_RS12010	serine hydrolase	WP_029531586.1
RPHASCH2410_RS12015	MFS transporter	WP_016734494.1
RPHASCH2410_RS12020	AraC family transcriptional regulator	WP_016734493.1
RPHASCH2410_RS12025	nuclear transport factor 2 family protein	WP_012483029.1
RPHASCH2410_RS12030	cytochrome c	WP_016734492.1
RPHASCH2410_RS12035	LpqC, poly	WP_016734491.1
RPHASCH2410_RS12040	DUF2277 domain-containing protein	WP_004676994.1
RPHASCH2410_RS12045	aldehyde-activating protein	WP_016734490.1
RPHASCH2410_RS12050	GlsB/YeaQ/YmgE family stress response membrane	WP_004676991.1
RPHASCH2410_RS12055	DUF4242 domain-containing protein	WP_004676988.1
RPHASCH2410_RS12060	tetratricopeptide repeat protein	WP_039751101.1
RPHASCH2410_RS12065	ArsR family transcriptional regulator	WP_016734488.1
RPHASCH2410_RS12070	3-oxoacyl-ACP reductase	WP_029531584.1
RPHASCH2410_RS12075	hypothetical protein	WP_016734486.1
RPHASCH2410_RS12080	hypothetical protein	WP_039751099.1
RPHASCH2410_RS12085	antibiotic biosynthesis monooxygenase	WP_029531582.1
RPHASCH2410_RS12090	alpha/beta hydrolase	WP_039751104.1
RPHASCH2410_RS12095	alpha/beta hydrolase	
RPHASCH2410_RS12100	aminoglycoside 3-N-acetyltransferase	WP_016734484.1
RPHASCH2410_RS12105	hypothetical protein	WP_004679492.1
RPHASCH2410_RS12110	DUF937 domain-containing protein	WP_029531580.1
RPHASCH2410_RS12115	dienelactone hydrolase family protein	WP_016734483.1
RPHASCH2410_RS12120	methyltransferase domain-containing protein	WP_016734482.1
RPHASCH2410_RS12125	acyltransferase	WP_029531579.1
RPHASCH2410_RS12130	hypothetical protein	WP_016734480.1
RPHASCH2410_RS12135	lysozyme	WP_016734479.1
RPHASCH2410_RS12140	hypothetical protein	WP_012483050.1
RPHASCH2410_RS12145	hypothetical protein	WP_029531578.1
RPHASCH2410_RS12150	hypothetical protein	WP_046977110.1
RPHASCH2410_RS12155	hypothetical protein	WP_016734476.1
RPHASCH2410_RS12160	hypothetical protein	WP_004669502.1
RPHASCH2410_RS12165	hypothetical protein	WP_012483054.1
RPHASCH2410_RS12170	DegQ family serine endoprotease	WP_016734475.1
RPHASCH2410_RS12175	LacI family DNA-binding transcriptional	WP_016734474.1
RPHASCH2410_RS12180	LysR family transcriptional regulator	WP_016734473.1
RPHASCH2410_RS12185	NmrA/HSCARG family protein	WP_029531576.1
RPHASCH2410_RS12190	penicillin-binding protein	WP_016734471.1
RPHASCH2410_RS12195	AhpC/TSA family protein	WP_012483062.1
RPHASCH2410_RS12200	GYD domain-containing protein	WP_029531575.1
RPHASCH2410_RS12205	hypothetical protein	WP_080956154.1
RPHASCH2410_RS12210	4-oxalocrotonate tautomerase	WP_004669522.1
RPHASCH2410_RS12215	LysR family transcriptional regulator	WP_016734467.1
RPHASCH2410_RS12220	hypothetical protein	
RPHASCH2410_RS12225	hypothetical protein	WP_016734465.1
RPHASCH2410_RS12230	sulfate adenylyltransferase subunit CysN	WP_004669530.1
RPHASCH2410_RS12235	sulfate adenylyltransferase subunit CysD	WP_016734464.1
RPHASCH2410_RS12240	phosphoadenylyl-sulfate reductase	WP_004669533.1
RPHASCH2410_RS12245	Rrf2 family transcriptional regulator	WP_016734463.1
RPHASCH2410_RS12250	hypothetical protein	WP_012483072.1
RPHASCH2410_RS12255	hypothetical protein	WP_010022588.1
RPHASCH2410_RS12260	prevent-host-death protein	WP_029531573.1
RPHASCH2410_RS12265	type II toxin-antitoxin system RelE/ParE family	WP_012483074.1
RPHASCH2410_RS12270	choline dehydrogenase	WP_016734462.1
RPHASCH2410_RS12275	betaine-aldehyde dehydrogenase	WP_046977107.1
RPHASCH2410_RS12280	transcriptional regulator BetI	WP_012483077.1
RPHASCH2410_RS12285	HdeD family acid-resistance protein	WP_012483078.1
RPHASCH2410_RS12290	ribbon-helix-helix protein, CopG family	WP_004669555.1
RPHASCH2410_RS12295	CBS domain-containing protein	WP_016734459.1
RPHASCH2410_RS12300	NAD(P)H quinone oxidoreductase	WP_016734458.1
RPHASCH2410_RS12305	SAM-dependent methyltransferase	WP_012483081.1
RPHASCH2410_RS12310	MFS transporter	WP_016734457.1
RPHASCH2410_RS12315	transcriptional regulator	WP_016734456.1
RPHASCH2410_RS12320	MFS transporter	WP_016734455.1
RPHASCH2410_RS12325	asparaginase	WP_016734454.1
RPHASCH2410_RS12330	DeoR/GlpR transcriptional regulator	WP_016734453.1
RPHASCH2410_RS12335	hypothetical protein	WP_016734452.1
RPHASCH2410_RS12340	glutathione S-transferase family protein	WP_016734451.1
RPHASCH2410_RS12345	PIN domain-containing protein	WP_016734450.1
RPHASCH2410_RS12350	type II toxin-antitoxin system Phd/YefM family	WP_016734449.1
RPHASCH2410_RS12355	hypothetical protein	WP_016734448.1
RPHASCH2410_RS12360	hypothetical protein	WP_016734446.1
RPHASCH2410_RS12365	LysR family transcriptional regulator	WP_016734445.1
RPHASCH2410_RS12370	glutathione S-transferase family protein	WP_016734444.1
RPHASCH2410_RS12375	hypothetical protein	WP_012483092.1
RPHASCH2410_RS12380	YbhB/YbcL family Raf kinase inhibitor-like	WP_016734443.1
RPHASCH2410_RS12385	TIGR03808 family TAT-translocated repetitive	WP_029531571.1
RPHASCH2410_RS12390	bifunctional diguanylate	WP_016734441.1
RPHASCH2410_RS12395	LuxR family transcriptional regulator	WP_016734440.1
RPHASCH2410_RS12400	PAS domain S-box protein	WP_016734439.1
RPHASCH2410_RS12405	glycerophosphoryl diester phosphodiesterase	WP_016734438.1
RPHASCH2410_RS12410	alpha/beta hydrolase	WP_016734437.1
RPHASCH2410_RS12415	DNA ligase-associated DEXH box helicase	WP_016734436.1
RPHASCH2410_RS32490	hypothetical protein	WP_080956152.1
RPHASCH2410_RS12420	ATP-dependent DNA ligase	WP_016734435.1
RPHASCH2410_RS12425	aminopeptidase	WP_029531570.1
RPHASCH2410_RS12430	hypothetical protein	WP_010024958.1
RPHASCH2410_RS12435	hypothetical protein	WP_016734433.1
RPHASCH2410_RS12440	L,D-transpeptidase	WP_016734432.1
RPHASCH2410_RS12445	L,D-transpeptidase	WP_016734431.1
RPHASCH2410_RS12450	cold-shock protein	WP_004676036.1
RPHASCH2410_RS12455	hypothetical protein	WP_016734430.1
RPHASCH2410_RS12460	30S ribosomal protein S21	WP_016734429.1
RPHASCH2410_RS12465	hypothetical protein	WP_016734428.1
RPHASCH2410_RS12470	MarR family transcriptional regulator	WP_016734427.1
RPHASCH2410_RS12475	organic hydroperoxide resistance protein	WP_004676027.1
RPHASCH2410_RS12480	MarR family transcriptional regulator	WP_029531569.1
RPHASCH2410_RS12485	DUF899 domain-containing protein	WP_010017118.1
RPHASCH2410_RS12490	DUF1579 domain-containing protein	WP_016734425.1
RPHASCH2410_RS12495	VOC family protein	WP_016734424.1
RPHASCH2410_RS12500	ABC transporter ATP-binding protein	WP_016734423.1
RPHASCH2410_RS32495	hypothetical protein	WP_080956153.1
RPHASCH2410_RS12505	ABC transporter ATP-binding protein	WP_016734422.1
RPHASCH2410_RS12510	transcriptional regulator	WP_016734421.1
RPHASCH2410_RS12515	hypothetical protein	WP_016734420.1
RPHASCH2410_RS12520	DUF853 domain-containing protein	WP_016734419.1
RPHASCH2410_RS12525	hypothetical protein	WP_004679798.1
RPHASCH2410_RS12530	nucleoside triphosphatase NudI	WP_010023896.1
RPHASCH2410_RS12535	hypothetical protein	WP_010023895.1
RPHASCH2410_RS12540	glucose-6-phosphate dehydrogenase	WP_016734418.1
RPHASCH2410_RS12545	trans-aconitate 2-methyltransferase	WP_012483117.1
RPHASCH2410_RS12550	HlyC/CorC family transporter	WP_012483118.1
RPHASCH2410_RS12555	cupin domain-containing protein	WP_016734417.1
RPHASCH2410_RS12560	cysteine hydrolase	
RPHASCH2410_RS12565	LysR family transcriptional regulator	WP_016734416.1
RPHASCH2410_RS12570	alcohol dehydrogenase	WP_016734415.1
RPHASCH2410_RS12575	branched-chain amino acid aminotransferase	WP_016734414.1
RPHASCH2410_RS12580	LysR family transcriptional regulator	WP_016734413.1
RPHASCH2410_RS12585	HlyD family secretion protein	WP_016734412.1
RPHASCH2410_RS12590	EmrB/QacA family drug resistance transporter	WP_016734411.1
RPHASCH2410_RS12595	adenylate/guanylate cyclase domain-containing	WP_016734410.1
RPHASCH2410_RS12600	ammonia-dependent NAD(+) synthetase	WP_016734409.1
RPHASCH2410_RS12605	glutathione S-transferase	WP_029531567.1
RPHASCH2410_RS12610	TetR/AcrR family transcriptional regulator	WP_010025457.1
RPHASCH2410_RS12615	MFS transporter	WP_016734407.1
RPHASCH2410_RS12620	nuclear transport factor 2 family protein	WP_016734406.1
RPHASCH2410_RS12625	sulfite exporter TauE/SafE family protein	WP_012483133.1
RPHASCH2410_RS12630	class I SAM-dependent methyltransferase	WP_010023664.1
RPHASCH2410_RS12635	hypothetical protein	WP_016734405.1
RPHASCH2410_RS12640	superoxide dismutase	WP_016734404.1
RPHASCH2410_RS12645	phosphatase	WP_016734403.1
RPHASCH2410_RS12650	YafY family transcriptional regulator	WP_012483137.1
RPHASCH2410_RS12655	LysE family translocator	WP_004680390.1
RPHASCH2410_RS12660	MBL fold metallo-hydrolase	WP_046977111.1
RPHASCH2410_RS12665	LysR family transcriptional regulator	WP_016734401.1
RPHASCH2410_RS12670	cytochrome C556 signal peptide protein	WP_010023618.1
RPHASCH2410_RS12675	diacylglycerol kinase	WP_016734400.1
RPHASCH2410_RS12680	N-acetyltransferase	WP_046977108.1
RPHASCH2410_RS12685	metal/formaldehyde-sensitive transcriptional	WP_010021162.1
RPHASCH2410_RS12690	cation transporter	WP_016734398.1
RPHASCH2410_RS12695	class A beta-lactamase	WP_016734397.1
RPHASCH2410_RS12700	glucose/quinate/shikimate family membrane-bound	WP_016734396.1
RPHASCH2410_RS12705	YdiU family protein	WP_029531566.1
RPHASCH2410_RS12710	MFS transporter	WP_039751071.1
RPHASCH2410_RS12715	DUF1697 domain-containing protein	WP_016734392.1
RPHASCH2410_RS12720	S9 family peptidase	WP_016734391.1
RPHASCH2410_RS12725	DUF930 domain-containing protein	WP_012483152.1
RPHASCH2410_RS12730	polysaccharide deacetylase	WP_016734390.1
RPHASCH2410_RS12735	FAD-binding oxidoreductase	WP_016734389.1
RPHASCH2410_RS12740	AI-2E family transporter	WP_016734388.1
RPHASCH2410_RS12745	hypothetical protein	WP_016734387.1
RPHASCH2410_RS12750	glyoxalase	WP_029531565.1
RPHASCH2410_RS12755	universal stress protein	WP_012483158.1
RPHASCH2410_RS12760	DNA-binding protein	WP_004674979.1
RPHASCH2410_RS12765	N-acetyltransferase	WP_016734385.1
RPHASCH2410_RS12770	pentapeptide repeat-containing protein	WP_029531564.1
RPHASCH2410_RS12775	USG protein	WP_016734383.1
RPHASCH2410_RS12780	co-chaperone GroES	WP_004674972.1
RPHASCH2410_RS12785	chaperonin GroEL	WP_046977109.1
RPHASCH2410_RS12790	hypothetical protein	WP_016734381.1
RPHASCH2410_RS12795	glycosyltransferase family 4 protein	WP_016734380.1
RPHASCH2410_RS12800	amylo-alpha-1,6-glucosidase	WP_016734379.1
RPHASCH2410_RS12805	hypothetical protein	WP_004672969.1
RPHASCH2410_RS12810	molecular chaperone Hsp20	WP_016734378.1
RPHASCH2410_RS12815	Hsp20/alpha crystallin family protein	WP_016734377.1
RPHASCH2410_RS12820	DUF982 domain-containing protein	WP_004670246.1
RPHASCH2410_RS12825	peptide-methionine (R)-S-oxide reductase	WP_016734376.1
RPHASCH2410_RS12830	hypothetical protein	WP_012483168.1
RPHASCH2410_RS12835	Na(+)/H(+) antiporter subunit A	WP_016734375.1
RPHASCH2410_RS12840	Na(+)/H(+) antiporter subunit B	WP_016734374.1
RPHASCH2410_RS12845	cation:proton antiporter	WP_016734373.1
RPHASCH2410_RS12850	Na+/H+ antiporter subunit D	WP_016734372.1
RPHASCH2410_RS12855	Na+/H+ antiporter subunit E	WP_016734371.1
RPHASCH2410_RS12860	cation:proton antiporter	WP_016734370.1
RPHASCH2410_RS12865	Na+/H+ antiporter subunit G	WP_016734369.1
RPHASCH2410_RS12870	transcriptional regulator	WP_010060045.1
RPHASCH2410_RS12875	cysteine desulfuration protein SufE	WP_029531563.1
RPHASCH2410_RS12880	hypothetical protein	WP_012483176.1
RPHASCH2410_RS12885	two-component sensor histidine kinase	WP_016734368.1
RPHASCH2410_RS12890	peptidoglycan-binding protein	WP_016734367.1
RPHASCH2410_RS12895	MCP chemoreceptor protein	WP_016734366.1
RPHASCH2410_RS12900	DUF1491 domain-containing protein	WP_029531562.1
RPHASCH2410_RS12905	DUF2336 domain-containing protein	WP_016734365.1
RPHASCH2410_RS12910	membrane protein	WP_016734363.1
RPHASCH2410_RS12915	DUF1214 domain-containing protein	WP_010014566.1
RPHASCH2410_RS12920	penicillin-binding protein	WP_016734362.1
RPHASCH2410_RS12925	YcgN family cysteine cluster protein	WP_016734361.1
RPHASCH2410_RS12930	TetR family transcriptional regulator	WP_016734360.1
RPHASCH2410_RS12935	short-chain dehydrogenase	WP_029531560.1
RPHASCH2410_RS12940	fatty acid desaturase	WP_016734358.1
RPHASCH2410_RS12945	hypothetical protein	WP_016734355.1
RPHASCH2410_RS12950	hypothetical protein	
RPHASCH2410_RS12955	VOC family protein	WP_016734354.1
RPHASCH2410_RS12960	serine protease	WP_012483191.1
RPHASCH2410_RS12965	PLP-dependent aminotransferase family protein	WP_046977117.1
RPHASCH2410_RS12970	DUF983 domain-containing protein	WP_016734352.1
RPHASCH2410_RS12975	LysR family transcriptional regulator	WP_016734351.1
RPHASCH2410_RS12980	glutathione S-transferase family protein	WP_016734350.1
RPHASCH2410_RS12985	pyridoxamine 5'-phosphate oxidase	WP_016734349.1
RPHASCH2410_RS12990	DUF1348 domain-containing protein	WP_016734348.1
RPHASCH2410_RS12995	TetR/AcrR family transcriptional regulator	WP_016734347.1
RPHASCH2410_RS13000	hypothetical protein	
RPHASCH2410_RS13005	stress responsive protein	WP_012483200.1
RPHASCH2410_RS13010	MFS transporter	WP_016734345.1
RPHASCH2410_RS13015	hypothetical protein	WP_004670343.1
RPHASCH2410_RS13020	DNA-binding response regulator	WP_012483203.1
RPHASCH2410_RS13025	sensor histidine kinase	WP_012483204.1
RPHASCH2410_RS13030	hypothetical protein	WP_012483205.1
RPHASCH2410_RS13035	c-type cytochrome biogenesis protein CcmI	WP_016734344.1
RPHASCH2410_RS13040	cytochrome c maturation protein CcmE	WP_046977112.1
RPHASCH2410_RS13045	heme lyase CcmF/NrfE family subunit	WP_046977113.1
RPHASCH2410_RS32500	hypothetical protein	WP_080956155.1
RPHASCH2410_RS13050	cytochrome c-type biogenesis protein CcmH	WP_016734342.1
RPHASCH2410_RS13055	PDZ domain-containing protein	WP_012483209.1
RPHASCH2410_RS13060	DNA-binding response regulator	WP_037113567.1
RPHASCH2410_RS13065	sensor histidine kinase	WP_012483211.1
RPHASCH2410_RS13070	bifunctional [glutamate--ammonia	WP_016734340.1
RPHASCH2410_RS13075	PAS domain-containing sensor histidine kinase	WP_016734339.1
RPHASCH2410_RS13080	aminopeptidase N	WP_016734338.1
RPHASCH2410_RS32505	chemotaxis protein	
RPHASCH2410_RS13085	EamA/RhaT family transporter	WP_016734337.1
RPHASCH2410_RS13090	hypothetical protein	WP_029531556.1
RPHASCH2410_RS13095	hypothetical protein	WP_010035016.1
RPHASCH2410_RS13100	uracil-DNA glycosylase	WP_012483217.1
RPHASCH2410_RS13105	Hsp70 family protein	WP_016734335.1
RPHASCH2410_RS13110	AcrB/AcrD/AcrF family protein	WP_016734334.1
RPHASCH2410_RS13115	efflux RND transporter periplasmic adaptor	WP_016734333.1
RPHASCH2410_RS13120	aminoglycoside phosphotransferase family	WP_016734332.1
RPHASCH2410_RS13125	KR domain-containing protein	WP_012483222.1
RPHASCH2410_RS13130	electron transfer flavoprotein-ubiquinone	WP_016734331.1
RPHASCH2410_RS13135	L,D-transpeptidase	WP_004672572.1
RPHASCH2410_RS13140	EamA/RhaT family transporter	WP_016734330.1
RPHASCH2410_RS13145	Lrp/AsnC family transcriptional regulator	WP_039751042.1
RPHASCH2410_RS13150	magnesium transporter	WP_016734328.1
RPHASCH2410_RS13155	MFS transporter	WP_012483227.1
RPHASCH2410_RS13160	diacylglycerol kinase family lipid kinase	WP_012483229.1
RPHASCH2410_RS13165	glutamine synthetase	WP_016734327.1
RPHASCH2410_RS13170	aspartate aminotransferase family protein	WP_016734326.1
RPHASCH2410_RS13175	hypothetical protein	WP_016734325.1
RPHASCH2410_RS13180	membrane protein	WP_016734324.1
RPHASCH2410_RS13185	membrane protein	WP_016734323.1
RPHASCH2410_RS13190	glycosyltransferase	WP_016734322.1
RPHASCH2410_RS13195	membrane protein	WP_016734321.1
RPHASCH2410_RS13200	membrane protein	WP_016734320.1
RPHASCH2410_RS13205	RNA polymerase subunit sigma-24	WP_016734319.1
RPHASCH2410_RS13210	dehydrogenase	WP_016734317.1
RPHASCH2410_RS13215	hypothetical protein	WP_016734316.1
RPHASCH2410_RS13220	YciI family protein	WP_016734314.1
RPHASCH2410_RS13225	hypothetical protein	WP_010022928.1
RPHASCH2410_RS13230	AMP nucleosidase	WP_012483239.1
RPHASCH2410_RS13235	hypothetical protein	WP_010009317.1
RPHASCH2410_RS13240	DUF2147 domain-containing protein	WP_010018948.1
RPHASCH2410_RS13245	sel1 repeat family protein	WP_004672535.1
RPHASCH2410_RS13250	pyridoxal phosphate-dependent aminotransferase	WP_016734312.1
RPHASCH2410_RS13255	pilus protein PilZ	WP_004672539.1
RPHASCH2410_RS13260	DUF2177 domain-containing protein	WP_016734311.1
RPHASCH2410_RS13265	host attachment protein	WP_012483243.1
RPHASCH2410_RS13270	LysR family transcriptional regulator	WP_029531554.1
RPHASCH2410_RS32510	hypothetical protein	WP_080956156.1
RPHASCH2410_RS13275	hypothetical protein	WP_009999226.1
RPHASCH2410_RS13280	hypothetical protein	WP_016734309.1
RPHASCH2410_RS13285	MATE family efflux transporter	WP_016734308.1
RPHASCH2410_RS13290	AraC family transcriptional regulator	
RPHASCH2410_RS13295	DUF1127 domain-containing protein	WP_016734306.1
RPHASCH2410_RS13300	5-deoxy-glucuronate isomerase	WP_016734305.1
RPHASCH2410_RS13305	myo-inosose-2 dehydratase	WP_016734304.1
RPHASCH2410_RS13310	3D-(3,5/4)-trihydroxycyclohexane-1,2-dione	WP_016734303.1
RPHASCH2410_RS13315	5-dehydro-2-deoxygluconokinase	WP_012483251.1
RPHASCH2410_RS13320	MurR/RpiR family transcriptional regulator	WP_016734302.1
RPHASCH2410_RS13325	gfo/Idh/MocA family oxidoreductase	WP_016734301.1
RPHASCH2410_RS13330	pyridine nucleotide-disulfide oxidoreductase	WP_016734300.1
RPHASCH2410_RS13335	tRNA-Ser	
RPHASCH2410_RS13340	porin	WP_046977114.1
RPHASCH2410_RS13345	alpha/beta hydrolase	WP_016734299.1
RPHASCH2410_RS13350	lytic transglycosylase	WP_016734298.1
RPHASCH2410_RS13355	4-hydroxy-tetrahydrodipicolinate synthase	WP_016734297.1
RPHASCH2410_RS13360	SsrA-binding protein	WP_004675044.1
RPHASCH2410_RS13365	NYN domain-containing protein	WP_004675045.1
RPHASCH2410_RS13370	DNA-directed RNA polymerase subunit omega	WP_003574261.1
RPHASCH2410_RS13375	bifunctional (p)ppGpp	WP_012483259.1
RPHASCH2410_RS32170	DUF3563 domain-containing protein	WP_004675049.1
RPHASCH2410_RS13380	DUF2062 domain-containing protein	WP_012483260.1
RPHASCH2410_RS13385	holo-ACP synthase	WP_004675052.1
RPHASCH2410_RS13390	signal peptidase I	WP_012483261.1
RPHASCH2410_RS13395	ribonuclease 3	WP_004675053.1
RPHASCH2410_RS13400	GTPase Era	WP_016734296.1
RPHASCH2410_RS13405	Crp/Fnr family transcriptional regulator	WP_016734295.1
RPHASCH2410_RS13410	two-component system response regulator	WP_029531552.1
RPHASCH2410_RS13415	DNA repair protein RecO	WP_016734294.1
RPHASCH2410_RS13420	aldo/keto reductase	WP_012483265.1
RPHASCH2410_RS13425	MOSC domain-containing protein	WP_016734293.1
RPHASCH2410_RS13430	HD domain-containing protein	WP_029531551.1
RPHASCH2410_RS13435	GGDEF domain-containing protein	WP_016734291.1
RPHASCH2410_RS13440	hypothetical protein	WP_016734290.1
RPHASCH2410_RS32515	hypothetical protein	
RPHASCH2410_RS13445	superoxide dismutase family protein	WP_016734288.1
RPHASCH2410_RS13450	mechanosensitive ion channel protein	WP_012483271.1
RPHASCH2410_RS13455	tyrosine phosphatase	WP_016734286.1
RPHASCH2410_RS13460	HD family hydrolase	WP_046977118.1
RPHASCH2410_RS13465	folate-binding protein	WP_029531550.1
RPHASCH2410_RS13470	hypothetical protein	WP_016734283.1
RPHASCH2410_RS13475	hypothetical protein	WP_004675135.1
RPHASCH2410_RS13480	TIGR02301 family protein	WP_039751033.1
RPHASCH2410_RS13485	NUDIX domain-containing protein	WP_010019604.1
RPHASCH2410_RS13490	YnfA family protein	WP_029531549.1
RPHASCH2410_RS13495	SOS response-associated peptidase	WP_016734279.1
RPHASCH2410_RS13500	CDP-diacylglycerol--serine	WP_004675126.1
RPHASCH2410_RS13505	phosphatidylserine decarboxylase proenzyme	WP_016734278.1
RPHASCH2410_RS13510	ABC transporter ATP-binding protein/permease	WP_016734277.1
RPHASCH2410_RS13515	LysM peptidoglycan-binding domain-containing	WP_016734276.1
RPHASCH2410_RS13520	TIGR00730 family Rossman fold protein	WP_016734275.1
RPHASCH2410_RS13525	LysR family transcriptional regulator	WP_004675117.1
RPHASCH2410_RS13530	MBL fold metallo-hydrolase	WP_016734274.1
RPHASCH2410_RS13535	alpha/beta hydrolase	WP_016734273.1
RPHASCH2410_RS13540	hypothetical protein	WP_016734272.1
RPHASCH2410_RS13545	EamA family transporter RarD	WP_016734271.1
RPHASCH2410_RS13550	citramalate synthase	WP_016734270.1
RPHASCH2410_RS13555	prolyl aminopeptidase	WP_016734269.1
RPHASCH2410_RS13560	GFA family protein	WP_016734268.1
RPHASCH2410_RS13565	GFA family protein	WP_016734267.1
RPHASCH2410_RS13570	GFA family protein	WP_016734266.1
RPHASCH2410_RS32520	hypothetical protein	WP_016734265.1
RPHASCH2410_RS13575	cysteine--tRNA ligase	WP_016734264.1
RPHASCH2410_RS13580	glycosyl hydrolase	WP_016734263.1
RPHASCH2410_RS13585	KR domain-containing protein	WP_016734262.1
RPHASCH2410_RS13590	amidophosphoribosyltransferase	WP_016734261.1
RPHASCH2410_RS13595	CvpA family protein	WP_016734260.1
RPHASCH2410_RS13600	DNA repair protein RadA	WP_012483297.1
RPHASCH2410_RS13605	LysE family translocator	WP_029531548.1
RPHASCH2410_RS13610	alanine racemase	WP_016734257.1
RPHASCH2410_RS13615	replicative DNA helicase	WP_012483300.1
RPHASCH2410_RS13620	50S ribosomal protein L9	WP_016734256.1
RPHASCH2410_RS13625	DUF2232 domain-containing protein	WP_016734255.1
RPHASCH2410_RS13630	30S ribosomal protein S18	WP_004680498.1
RPHASCH2410_RS13635	30S ribosomal protein S6	WP_004680499.1
RPHASCH2410_RS13640	NADP-dependent oxidoreductase	WP_016734254.1
RPHASCH2410_RS32525	hypothetical protein	
RPHASCH2410_RS13645	[acyl-carrier-protein] S-malonyltransferase	WP_016734253.1
RPHASCH2410_RS13650	3-oxoacyl-[acyl-carrier-protein] reductase	WP_010061153.1
RPHASCH2410_RS13655	acyl carrier protein	WP_003547058.1
RPHASCH2410_RS13660	beta-ketoacyl-[acyl-carrier-protein] synthase	WP_004680503.1
RPHASCH2410_RS13665	endolytic transglycosylase MltG	WP_029531547.1
RPHASCH2410_RS13670	YicC family protein	WP_016734251.1
RPHASCH2410_RS13675	guanylate kinase	WP_004680508.1
RPHASCH2410_RS13680	16S rRNA	WP_016734250.1
RPHASCH2410_RS13685	4-hydroxythreonine-4-phosphate dehydrogenase	WP_012483306.1
RPHASCH2410_RS13690	peptidylprolyl isomerase SurA	WP_010025589.1
RPHASCH2410_RS13695	LPS-assembly protein LptD	WP_016734249.1
RPHASCH2410_RS13700	LPS export ABC transporter permease LptG	WP_004680515.1
RPHASCH2410_RS13705	LPS export ABC transporter permease LptF	WP_029531546.1
RPHASCH2410_RS13710	phosphatase PAP2 family protein	WP_016734247.1
RPHASCH2410_RS13715	cytosol aminopeptidase	WP_016734246.1
RPHASCH2410_RS13720	DNA polymerase III subunit chi	WP_012483312.1
RPHASCH2410_RS13725	gfo/Idh/MocA family oxidoreductase	WP_016734245.1
RPHASCH2410_RS13730	S9 family peptidase	WP_016734244.1
RPHASCH2410_RS13735	FMN-dependent monooxygenase	WP_029531545.1
RPHASCH2410_RS13740	protein involved in propionate catabolism	WP_016734242.1
RPHASCH2410_RS13745	amino acid ABC transporter ATP-binding protein	WP_016734241.1
RPHASCH2410_RS13750	amino acid ABC transporter permease	WP_016734240.1
RPHASCH2410_RS13755	amino acid ABC transporter permease	WP_016734239.1
RPHASCH2410_RS13760	amino acid ABC transporter	WP_016734238.1
RPHASCH2410_RS13765	TetR/AcrR family transcriptional regulator	WP_016734236.1
RPHASCH2410_RS13770	polysaccharide deacetylase family protein	WP_016734235.1
RPHASCH2410_RS13775	ABC transporter ATP-binding protein	WP_029531544.1
RPHASCH2410_RS13780	GGDEF domain-containing protein	WP_016734233.1
RPHASCH2410_RS13785	damage-inducible protein DinB	WP_016734232.1
RPHASCH2410_RS13790	beta-aryl ether-cleaving enzyme	WP_016734231.1
RPHASCH2410_RS13795	nucleoside-diphosphate kinase	WP_004680549.1
RPHASCH2410_RS13800	hypothetical protein	WP_016734230.1
RPHASCH2410_RS13805	hypothetical protein	WP_016734229.1
RPHASCH2410_RS13810	branched-chain amino acid ABC transporter	WP_046977115.1
RPHASCH2410_RS13815	molybdenum cofactor biosynthesis protein MoaE	WP_029531542.1
RPHASCH2410_RS32530	hypothetical protein	WP_039751007.1
RPHASCH2410_RS13825	molybdopterin converting factor subunit 1	WP_012483329.1
RPHASCH2410_RS13830	CDP-diacylglycerol--glycerol-3-phosphate	WP_004671846.1
RPHASCH2410_RS13835	excinuclease ABC subunit UvrC	WP_016734223.1
RPHASCH2410_RS13840	short chain dehydrogenase	WP_016734222.1
RPHASCH2410_RS13845	porin family protein	WP_012483332.1
RPHASCH2410_RS13850	glutathione S-transferase family protein	WP_016734221.1
RPHASCH2410_RS13855	23S rRNA (adenine(2030)-N(6))-methyltransferase	WP_016734220.1
RPHASCH2410_RS13860	molybdopterin oxidoreductase family protein	WP_046977116.1
RPHASCH2410_RS13865	NUDIX domain-containing protein	WP_012483336.1
RPHASCH2410_RS13870	alpha-D-ribose 1-methylphosphonate	WP_029531540.1
RPHASCH2410_RS13875	phosphoribosylglycinamide formyltransferase	WP_016734217.1
RPHASCH2410_RS13880	phosphoribosylformylglycinamidine cyclo-ligase	WP_016734216.1
RPHASCH2410_RS13885	AI-2E family transporter	WP_029531539.1
RPHASCH2410_RS13890	hypothetical protein	WP_012483341.1
RPHASCH2410_RS13895	RNA degradosome polyphosphate kinase	WP_004673738.1
RPHASCH2410_RS13900	exopolyphosphatase	WP_004673739.1
RPHASCH2410_RS13905	isocitrate dehydrogenase	WP_016734214.1
RPHASCH2410_RS13910	adenylate/guanylate cyclase domain-containing	WP_016734213.1
